subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
118,1,43,7,39,6,62,7,54,6,0.87,0.11,0.16,0.07,0.13,0.26,43,36,36.60,35.70,0.69,0.72,3.86,5.46,0.91,20.22,0.72,0.70,14.70,2.71,0.39,0.62,0.09,0.15,0.24
120,1,36,7,31,5,39,7,32,5,0.82,0.16,0.19,0.09,0.18,0.30,36,36,36,36,0.92,0.92,4.08,5.76,0.98,72.82,0.97,0.95,20.05,3.17,0.66,1.00,0.16,0.03,0.19
121,1,48,12,43,9,69,13,58,9,0.84,0.16,0.25,0.03,0.03,0.11,48,40,37.20,37.90,0.70,0.80,4.09,5.78,0.91,21.45,0.74,0.68,17.79,2.98,0.45,0.75,0.09,0.05,0.14
122,1,35,5,31,4,45,6,39,4,0.87,0.10,0.14,0.00,0.00,0.00,35,35,35,35,0.78,0.78,3.69,5.22,0.93,25.04,0.79,0.85,14.45,2.69,0.44,0.71,0.10,0.15,0.26
123,1,42,4,38,3,61,8,48,3,0.79,0.06,0.10,0.03,0.03,0.13,42,37,36.20,36.60,0.69,0.74,3.80,5.38,0.91,19.67,0.79,0.83,20.83,3.23,0.52,0.69,0.10,0.00,0.10
124,1,52,8,49,7,70,12,57,7,0.81,0.12,0.15,0.06,0.13,0.25,52,37,39.40,39.70,0.74,0.74,4.39,6.22,0.93,26.37,0.86,0.81,20.16,3.18,0.44,0.83,0.14,0.11,0.25
126,1,59,13,53,11,102,28,81,19,0.79,0.23,0.22,0.00,0.00,0.00,59,38,36.60,37.40,0.58,0.72,4.13,5.84,0.88,16.97,0.65,0.62,14.30,2.67,0.28,0.59,0.11,0.06,0.17
130,1,52,8,47,7,85,17,68,11,0.80,0.16,0.15,0.00,0.00,0.00,52,38,35.40,36.50,0.61,0.76,3.99,5.64,0.89,17.44,0.69,0.70,13.37,2.59,0.28,0.68,0.10,0.12,0.22
132,1,44,11,37,6,50,13,41,7,0.82,0.17,0.25,0.05,0.05,0.16,44,44,44.00,44.00,0.88,0.88,4.40,6.22,0.97,51.99,0.90,1.00,20.00,3.16,0.49,0.75,0.15,0.12,0.27
134,1,56,10,51,9,81,17,65,12,0.80,0.18,0.18,0.06,0.11,0.24,56,36,37.40,38.00,0.69,0.72,4.40,6.22,0.92,22.72,0.78,0.77,20.83,3.23,0.42,0.76,0.12,0.05,0.17
135,1,32,8,29,7,39,10,32,7,0.82,0.22,0.25,0.12,0.25,0.35,32,32,32,32,0.82,0.82,3.62,5.12,0.95,29.47,0.91,0.94,14.06,2.65,0.47,0.88,0.09,0.12,0.22
137,1,43,5,40,4,57,7,49,5,0.86,0.10,0.12,0.00,0.00,0.00,43,39,39.20,39.20,0.75,0.78,4.03,5.70,0.93,25.19,0.82,0.81,16.96,2.91,0.43,0.57,0.18,0.12,0.31
138,1,32,9,28,6,47,14,36,6,0.77,0.17,0.28,0.00,0.00,0.00,32,32,32,32,0.68,0.68,3.30,4.67,0.90,16.75,0.78,0.70,11.13,2.36,0.44,1.00,0.06,0.08,0.14
141,1,29,4,25,3,35,5,29,3,0.83,0.10,0.14,0.06,0.06,0.18,29,29,29,29,0.83,0.83,3.47,4.90,0.95,29.19,0.86,1.00,16.00,2.83,0.55,0.80,0.10,0.07,0.17
142,1,32,4,29,3,45,6,38,3,0.84,0.08,0.12,0.00,0.00,0.00,32,32,32,32,0.71,0.71,3.37,4.77,0.91,18.46,0.76,0.78,10.89,2.33,0.37,0.67,0.16,0.08,0.24
143,1,38,5,34,4,64,8,53,5,0.83,0.09,0.13,0.03,0.03,0.13,38,36,32.70,35.80,0.59,0.72,3.36,4.75,0.87,14.41,0.64,0.68,14.23,2.67,0.40,0.57,0.08,0.04,0.11
144,1,43,8,41,7,60,13,50,8,0.83,0.16,0.19,0.08,0.16,0.28,43,35,37.80,37.00,0.72,0.70,3.93,5.55,0.92,21.85,0.82,0.84,17.64,2.97,0.42,0.64,0.16,0.10,0.26
145,1,36,8,32,7,46,10,39,7,0.85,0.18,0.22,0.06,0.06,0.17,36,36,36,36,0.78,0.78,3.75,5.31,0.94,25.97,0.82,0.82,11.53,2.40,0.36,0.70,0.18,0.10,0.28
148,1,40,7,37,6,54,7,45,6,0.83,0.13,0.17,0.07,0.14,0.27,40,38,37.90,38.00,0.74,0.76,3.85,5.44,0.92,23.03,0.82,0.86,20.57,3.21,0.53,0.70,0.07,0.07,0.13
150,1,29,6,26,5,37,6,32,5,0.86,0.16,0.21,0.06,0.06,0.18,29,29,29,29,0.78,0.78,3.37,4.77,0.93,23.24,0.81,0.88,12.25,2.47,0.44,0.62,0.16,0.06,0.22
152,1,40,3,36,2,53,3,44,2,0.83,0.05,0.07,0.04,0.04,0.14,40,38,38.20,38.40,0.75,0.76,3.89,5.49,0.93,24.33,0.82,0.85,18.62,3.05,0.50,0.73,0.14,0.00,0.14
153,1,57,12,55,11,90,21,76,15,0.84,0.20,0.21,0.05,0.09,0.21,57,35,37.50,34.30,0.63,0.70,4.25,6.01,0.90,19.25,0.72,0.68,20.45,3.20,0.39,0.64,0.11,0.11,0.21
154,1,58,5,53,4,85,6,71,4,0.84,0.06,0.09,0.02,0.02,0.11,58,35,39.70,38.40,0.68,0.70,4.45,6.29,0.91,22.43,0.75,0.73,21.95,3.31,0.42,0.71,0.07,0.08,0.15
155,1,49,10,42,7,65,18,52,10,0.80,0.19,0.20,0.03,0.03,0.13,49,37,40.40,38.90,0.75,0.74,4.30,6.08,0.93,26.78,0.81,0.79,18.24,3.02,0.44,0.86,0.10,0.04,0.13
