filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
235.txt,1,42,13,35,9,57,15,43,9,0.75,0.21,0.31,0.04,0.04,0.14,42,36,37.70,36.40,0.74,0.72,3.93,5.56,0.92,23.25,0.81,0.83,16.67,2.89,0.47,0.86,0.12,0.09,0.21
237.txt,1,47,5,43,4,68,6,59,4,0.87,0.07,0.11,0.03,0.03,0.12,47,41,38.50,38.10,0.69,0.82,4.03,5.70,0.91,20.93,0.73,0.74,18.38,3.03,0.42,0.67,0.10,0.08,0.19
240.txt,1,30,6,26,5,40,11,30,6,0.75,0.20,0.20,0.08,0.08,0.20,30,30,30,30,0.75,0.75,3.35,4.74,0.92,20.54,0.87,0.92,10.08,2.25,0.37,0.75,0.30,0.03,0.33
241.txt,1,29,6,26,6,37,6,30,6,0.81,0.20,0.21,0.06,0.06,0.17,29,29,29,29,0.78,0.78,3.37,4.77,0.93,23.24,0.87,0.83,12.50,2.50,0.50,0.88,0.13,0.00,0.13
242.txt,1,40,5,36,4,49,7,43,4,0.88,0.09,0.12,0.04,0.04,0.14,40,40,40,40,0.82,0.82,4.04,5.71,0.95,32.41,0.84,0.84,17.64,2.97,0.49,0.71,0.16,0.07,0.23
243.txt,1,65,15,59,13,98,25,76,14,0.78,0.18,0.23,0.13,0.66,0.57,65,35,39.50,38.00,0.66,0.70,4.64,6.57,0.91,22.24,0.78,0.68,17.79,2.98,0.34,0.84,0.14,0.08,0.22
246.txt,1,39,6,35,5,50,7,43,5,0.86,0.12,0.15,0.09,0.17,0.29,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,0.74,12.57,2.51,0.40,0.80,0.09,0.14,0.23
248.txt,1,57,8,52,6,94,8,81,6,0.86,0.07,0.14,0.02,0.02,0.10,57,38,37.50,37.50,0.61,0.76,4.16,5.88,0.89,17.92,0.64,0.62,17.89,2.99,0.36,0.62,0.14,0.05,0.19
249.txt,1,52,3,48,2,72,4,66,3,0.92,0.05,0.06,0.00,0.00,0.00,52,37,39.00,37.70,0.72,0.74,4.33,6.13,0.92,24.41,0.73,0.79,21.44,3.27,0.41,0.55,0.15,0.09,0.24
251.txt,1,26,3,22,3,37,3,31,3,0.84,0.10,0.12,0.04,0.04,0.15,26,26,26,26,0.70,0.70,3.02,4.27,0.90,16.05,0.71,0.65,9.78,2.21,0.48,0.75,0.06,0.06,0.13
252.txt,1,34,6,29,5,40,7,33,6,0.82,0.18,0.18,0.05,0.05,0.15,34,34,34,34,0.85,0.85,3.80,5.38,0.96,36.36,0.88,0.82,14.73,2.71,0.55,1.00,0.15,0.03,0.18
253.txt,1,42,9,37,6,55,12,45,8,0.82,0.18,0.21,0.04,0.04,0.15,42,39,38.90,40.30,0.76,0.78,4.00,5.66,0.93,25.86,0.82,0.78,14.09,2.65,0.40,0.90,0.11,0.11,0.22
254.txt,1,35,4,31,3,48,6,43,4,0.90,0.09,0.11,0.00,0.00,0.00,35,35,35,35,0.73,0.73,3.57,5.05,0.92,20.61,0.72,0.67,10.67,2.31,0.37,0.89,0.12,0.05,0.16
256.txt,1,33,5,29,4,41,8,33,6,0.80,0.18,0.15,0.06,0.06,0.17,33,33,33,33,0.80,0.80,3.64,5.15,0.94,27.59,0.88,0.83,12.50,2.50,0.45,0.88,0.18,0.03,0.21
257.txt,1,28,5,25,4,35,6,29,4,0.83,0.14,0.18,0.00,0.00,0.00,28,28,28,28,0.80,0.80,3.35,4.73,0.94,24.60,0.86,0.88,12.25,2.47,0.48,0.75,0.21,0.07,0.28
258.txt,1,35,10,30,7,49,13,40,8,0.82,0.20,0.29,0.04,0.04,0.15,35,35,35,35,0.71,0.71,3.54,5.00,0.91,19.55,0.75,0.74,12.57,2.51,0.42,0.70,0.10,0.07,0.17
260.txt,1,41,13,36,10,51,15,40,11,0.78,0.28,0.32,0.05,0.05,0.16,41,41,40.10,41.00,0.80,0.82,4.06,5.74,0.94,30.76,0.90,0.89,15.21,2.76,0.42,0.87,0.12,0.03,0.15
