subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,1,111,19,75,19,220,22,111,22,0.50,0.20,0.17,0.04,0.04,0.15,111,35,39.30,38.80,0.50,0.76,5.29,7.48,0.87,18.47,0.68,0.70,11.13,2.36,0.14,0.62,0.17,0.07,0.24
599,1,31,5,19,5,58,6,31,6,0.53,0.19,0.16,0.20,0.20,0.32,31,28,28.70,27.60,0.53,0.56,2.88,4.07,0.85,11.43,0.61,0.80,3.20,1.26,0.13,0.56,0.16,0.03,0.19
905,1,60,5,36,5,132,8,64,8,0.48,0.12,0.08,0.06,0.06,0.17,60,36,33.90,33.20,0.45,0.67,3.69,5.22,0.84,13.13,0.56,0.59,5.88,1.71,0.16,0.56,0.17,0.06,0.23
763,1,65,12,45,12,91,14,58,14,0.64,0.24,0.18,0.08,0.08,0.20,65,43,40.50,40.90,0.71,0.86,4.82,6.81,0.93,26.26,0.78,0.75,6.75,1.84,0.16,0.71,0.17,0.10,0.28
505,1,52,8,33,8,100,9,50,9,0.50,0.18,0.15,0.11,0.11,0.24,52,32,32.90,32.80,0.52,0.65,3.68,5.20,0.86,14.08,0.66,0.67,4.00,1.41,0.12,0.56,0.16,0.10,0.26
821,1,43,6,25,5,71,7,34,6,0.48,0.18,0.14,0.15,0.31,0.39,43,31,33.40,33.00,0.61,0.62,3.61,5.10,0.88,15.74,0.74,0.69,6.23,1.77,0.26,0.64,0.15,0.06,0.21
784,1,48,7,28,7,87,9,47,9,0.54,0.19,0.15,0.00,0.00,0.00,48,34,33.40,33.60,0.55,0.68,3.64,5.15,0.87,14.56,0.60,0.50,3.00,1.22,0.13,0.65,0.13,0.11,0.23
806,1,34,5,18,5,44,5,24,5,0.55,0.21,0.15,0.14,0.14,0.27,34,34,34,34,0.77,0.77,3.62,5.13,0.93,24.12,0.75,0.86,5.14,1.60,0.25,0.60,0.21,0.04,0.25
558,1,75,9,48,8,192,24,99,21,0.52,0.21,0.12,0.04,0.04,0.14,75,31,34.10,35.70,0.39,0.69,3.83,5.41,0.82,12.77,0.48,0.54,7.04,1.88,0.13,0.45,0.12,0.08,0.20
583,1,49,11,35,11,81,15,49,15,0.60,0.31,0.22,0.00,0.00,0.00,49,32,35.60,33.50,0.60,0.64,3.85,5.44,0.89,16.69,0.71,0.82,7.36,1.92,0.18,0.71,0.12,0.08,0.20
692,1,77,12,54,11,170,16,98,15,0.58,0.15,0.16,0.08,0.15,0.28,77,36,34.50,34.30,0.45,0.68,4.18,5.91,0.85,14.46,0.55,0.58,8.65,2.08,0.15,0.49,0.14,0.06,0.20
811,1,61,12,40,11,108,13,56,12,0.52,0.21,0.20,0.38,1.92,0.98,61,28,35.50,35.60,0.56,0.67,4.15,5.87,0.88,16.67,0.71,0.85,9.31,2.16,0.20,0.61,0.11,0.09,0.20
917,1,62,8,36,8,140,14,68,14,0.49,0.21,0.13,0.00,0.00,0.00,62,32,33.00,31.70,0.44,0.62,3.71,5.24,0.84,13.02,0.53,0.50,3.00,1.22,0.09,0.52,0.15,0.06,0.21
582,1,44,9,26,8,94,20,46,16,0.49,0.35,0.20,0.00,0.00,0.00,44,33,29.70,33.30,0.47,0.66,3.21,4.54,0.83,11.81,0.57,0.60,3.60,1.34,0.13,0.57,0.13,0.04,0.17
683,1,37,7,25,7,58,9,34,9,0.59,0.26,0.19,0.11,0.11,0.24,37,34,33.80,33.10,0.64,0.68,3.44,4.86,0.89,15.93,0.74,0.78,5.44,1.65,0.21,0.62,0.12,0.18,0.29
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,1,73,11,45,11,132,14,72,14,0.55,0.19,0.15,0.06,0.06,0.18,73,40,37.20,37.90,0.55,0.76,4.49,6.35,0.88,17.48,0.62,0.75,9.00,2.12,0.17,0.50,0.17,0.11,0.28
652,1,85,11,57,11,163,15,88,15,0.54,0.17,0.13,0.06,0.06,0.17,85,38,37.50,38.00,0.52,0.75,4.71,6.66,0.87,17.31,0.65,0.82,11.53,2.40,0.16,0.55,0.15,0.09,0.24
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1,85,11,54,10,181,18,94,17,0.52,0.18,0.13,0.04,0.04,0.14,85,36,36.40,36.30,0.47,0.73,4.47,6.32,0.85,15.53,0.57,0.62,9.85,2.22,0.17,0.56,0.11,0.07,0.18
549,1,68,11,45,10,130,14,72,13,0.55,0.18,0.16,0.06,0.06,0.18,68,36,36.60,38.70,0.52,0.78,4.22,5.96,0.87,15.88,0.62,0.69,7.56,1.94,0.15,0.72,0.14,0.06,0.19
552,1,45,6,29,6,112,12,62,12,0.55,0.19,0.13,0.00,0.00,0.00,45,36,31.10,38.10,0.40,0.73,3.01,4.25,0.81,10.60,0.47,0.55,3.27,1.28,0.10,0.46,0.13,0.05,0.18
668,1,30,4,16,3,35,4,18,3,0.51,0.17,0.13,0.00,0.00,0.00,30,30,30,30,0.86,0.86,3.59,5.07,0.96,35.61,0.89,1.00,3.00,1.22,0.17,0.75,0.11,0.28,0.39
511,1,47,9,32,9,64,9,37,9,0.58,0.24,0.19,0.09,0.09,0.21,47,38,39.50,38.60,0.73,0.76,4.15,5.88,0.93,24.33,0.86,0.91,9.09,2.13,0.27,0.83,0.16,0.03,0.19
698,1,71,12,47,12,143,15,81,15,0.57,0.19,0.17,0.07,0.07,0.18,71,36,37.30,38.70,0.50,0.75,4.20,5.94,0.86,15.28,0.58,0.53,4.27,1.46,0.10,0.50,0.14,0.09,0.22
659,1,118,22,78,20,215,26,117,24,0.54,0.21,0.19,0.07,0.15,0.27,118,36,42.30,42.20,0.55,0.82,5.69,8.05,0.89,20.88,0.67,0.70,13.37,2.59,0.16,0.67,0.12,0.09,0.21
891,1,50,9,30,8,90,11,47,10,0.52,0.21,0.18,0.18,0.53,0.51,50,31,34.30,32.60,0.56,0.62,3.73,5.27,0.87,14.96,0.64,0.76,9.94,2.23,0.28,0.50,0.13,0.02,0.15
721,1,61,10,40,10,94,10,54,10,0.57,0.19,0.16,0.00,0.00,0.00,61,38,36.60,36.20,0.65,0.76,4.45,6.29,0.90,20.73,0.74,0.50,2.50,1.12,0.09,0.73,0.24,0.11,0.35
691,1,57,7,34,7,118,13,55,13,0.47,0.24,0.12,0.10,0.10,0.22,57,31,33.10,33.10,0.48,0.65,3.71,5.25,0.85,13.58,0.62,0.90,8.10,2.01,0.16,0.57,0.16,0.04,0.20
644,1,41,7,22,7,63,9,38,9,0.60,0.24,0.17,0.00,0.00,0.00,41,35,35.60,34.50,0.65,0.70,3.65,5.17,0.90,17.35,0.58,0.67,4.00,1.41,0.16,0.60,0.11,0.08,0.18
682,1,40,4,26,4,81,5,45,5,0.56,0.11,0.10,0.18,0.36,0.43,40,31,31.70,32.60,0.49,0.62,3.14,4.44,0.84,11.89,0.58,0.64,4.45,1.49,0.16,0.50,0.18,0.04,0.22
616,1,47,7,30,6,98,11,52,10,0.53,0.19,0.15,0.00,0.00,0.00,47,30,32.00,33.40,0.48,0.60,3.36,4.75,0.84,12.42,0.58,0.78,5.44,1.65,0.13,0.55,0.17,0.08,0.25
529,1,84,11,55,11,137,13,66,13,0.48,0.20,0.13,0.27,1.07,0.73,84,34,39.00,38.30,0.61,0.73,5.07,7.18,0.90,21.49,0.83,0.93,13.07,2.56,0.21,0.86,0.15,0.12,0.27
850,1,80,10,51,8,177,11,93,9,0.53,0.10,0.12,0.04,0.04,0.14,80,37,37.00,35.30,0.45,0.73,4.25,6.01,0.85,14.65,0.55,0.56,7.84,1.98,0.15,0.59,0.11,0.09,0.19
908,1,63,9,41,9,143,9,73,9,0.51,0.12,0.14,0.05,0.05,0.15,63,35,34.30,36.30,0.44,0.70,3.73,5.27,0.83,13.05,0.56,0.59,7.68,1.96,0.18,0.42,0.12,0.08,0.21
799,1,42,3,23,3,75,5,39,5,0.52,0.13,0.07,0.00,0.00,0.00,42,32,32.70,33.20,0.56,0.64,3.43,4.85,0.87,13.96,0.59,0.56,2.78,1.18,0.13,0.39,0.21,0.10,0.31
918,1,60,16,40,16,100,16,55,16,0.55,0.29,0.27,0.09,0.09,0.21,60,35,37.00,39.40,0.60,0.77,4.24,6.00,0.89,18.03,0.73,0.73,5.82,1.71,0.15,0.61,0.18,0.16,0.35
609,1,65,10,42,9,125,15,69,14,0.55,0.20,0.15,0.15,0.31,0.39,65,36,34.90,37.40,0.52,0.74,4.11,5.81,0.86,15.48,0.61,0.77,7.69,1.96,0.14,0.50,0.19,0.10,0.29
813,1,90,12,59,12,180,14,99,14,0.55,0.14,0.13,0.00,0.00,0.00,90,35,38.80,38.10,0.50,0.75,4.74,6.71,0.87,16.90,0.60,0.58,6.37,1.78,0.11,0.53,0.14,0.05,0.19
772,1,44,9,28,9,63,10,37,10,0.59,0.27,0.20,0.33,1.00,0.71,44,37,36.20,35.60,0.70,0.74,3.92,5.54,0.91,20.77,0.76,0.89,7.11,1.89,0.22,0.75,0.24,0.03,0.27
776,1,71,15,48,15,141,21,78,20,0.55,0.26,0.21,0.20,0.60,0.55,71,34,37.00,34.90,0.50,0.70,4.23,5.98,0.86,15.50,0.62,0.67,6.67,1.83,0.13,0.53,0.18,0.10,0.28
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1,81,11,54,10,144,13,79,12,0.55,0.15,0.14,0.00,0.00,0.00,81,39,38.20,39.10,0.56,0.78,4.77,6.75,0.88,18.64,0.68,0.53,4.76,1.54,0.11,0.70,0.14,0.10,0.24
690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1,62,9,39,9,109,14,54,14,0.50,0.26,0.15,0.11,0.11,0.24,62,36,36.20,34.70,0.57,0.72,4.20,5.94,0.88,16.94,0.72,0.89,7.11,1.89,0.15,0.70,0.20,0.06,0.26
843,1,8,1,5,1,8,1,5,1,0.62,0.20,0.12,0.00,0.00,0.00,8,8,8,8,1.00,1.00,2.00,2.83,1.00,NaN,1.00,1.00,1.00,0.71,0.20,1.00,0.20,0.00,0.20
866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,1,94,25,67,25,157,31,96,31,0.61,0.32,0.27,0.39,2.72,1.17,94,40,40.70,38.40,0.60,0.79,5.30,7.50,0.90,21.65,0.70,0.94,16.06,2.83,0.18,0.58,0.22,0.09,0.31
903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,1,47,9,30,9,66,12,38,12,0.58,0.32,0.19,0.27,0.82,0.64,47,37,38.20,36.90,0.71,0.74,4.09,5.79,0.92,22.45,0.79,1.00,11.00,2.35,0.29,0.74,0.13,0.03,0.16
873,1,17,1,10,1,23,1,12,1,0.52,0.08,0.06,0.00,0.00,0.00,17,17,17,17,0.74,0.74,2.51,3.54,0.90,14.12,0.83,0.67,1.33,0.82,0.17,1.00,0.08,0.17,0.25
766,1,64,14,42,13,114,15,62,14,0.54,0.23,0.22,0.24,0.94,0.69,64,36,34.90,37.60,0.56,0.74,4.24,5.99,0.88,16.87,0.68,0.82,11.53,2.40,0.23,0.57,0.11,0.10,0.21
544,1,95,18,62,18,201,32,108,32,0.54,0.30,0.19,0.17,0.83,0.65,95,34,37.90,38.60,0.47,0.76,4.74,6.70,0.86,16.30,0.57,0.57,9.63,2.19,0.16,0.59,0.10,0.08,0.19
608,1,15,1,9,1,18,1,10,1,0.56,0.10,0.07,0.00,0.00,0.00,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.90,1.00,3.00,1.22,0.30,0.83,0.10,0.00,0.10
856,1,82,11,53,10,165,15,86,14,0.52,0.16,0.13,0.10,0.20,0.32,82,37,37.40,38.10,0.50,0.79,4.51,6.38,0.86,16.19,0.62,0.65,8.45,2.06,0.15,0.58,0.15,0.08,0.23
536,1,121,20,85,18,283,29,153,27,0.54,0.18,0.17,0.10,0.40,0.45,121,29,37.40,38.20,0.43,0.72,5.09,7.19,0.85,16.29,0.56,0.55,12.10,2.46,0.14,0.58,0.12,0.07,0.19
787,1,36,3,20,3,65,3,34,3,0.52,0.09,0.08,0.00,0.00,0.00,36,31,31.00,30.10,0.55,0.62,3.16,4.47,0.86,12.81,0.59,0.57,2.29,1.07,0.12,0.58,0.18,0.12,0.29
523,1,53,11,34,10,89,13,55,12,0.62,0.22,0.21,0.00,0.00,0.00,53,38,34.40,37.90,0.60,0.76,3.97,5.62,0.88,16.88,0.62,0.60,5.40,1.64,0.16,0.52,0.25,0.04,0.29
723,1,86,19,58,19,208,34,114,34,0.55,0.30,0.22,0.18,0.89,0.67,86,35,36.50,37.10,0.41,0.73,4.22,5.96,0.83,14.01,0.51,0.54,8.04,2.00,0.13,0.45,0.11,0.08,0.18
863,1,84,12,62,12,161,21,91,21,0.57,0.23,0.14,0.09,0.18,0.30,84,37,37.20,37.60,0.52,0.76,4.68,6.62,0.87,17.24,0.68,0.86,16.41,2.86,0.21,0.62,0.16,0.07,0.23
892,1,68,12,48,12,142,16,78,16,0.55,0.21,0.18,0.13,0.27,0.37,68,30,36.60,34.50,0.48,0.67,4.04,5.71,0.85,14.49,0.62,0.67,6.67,1.83,0.13,0.53,0.14,0.08,0.22
556,1,32,7,19,6,45,7,25,6,0.56,0.24,0.22,0.20,0.20,0.32,32,32,32,32,0.71,0.71,3.37,4.77,0.91,18.46,0.76,0.60,1.80,0.95,0.12,0.69,0.24,0.04,0.28
834,1,34,7,22,7,70,8,40,8,0.57,0.20,0.21,0.14,0.29,0.38,34,25,28.50,27.20,0.49,0.50,2.87,4.06,0.83,10.86,0.55,0.64,5.79,1.70,0.23,0.47,0.10,0.03,0.12
617,1,94,17,63,16,203,30,107,27,0.53,0.25,0.18,0.16,0.64,0.57,94,35,37.90,37.80,0.46,0.73,4.67,6.60,0.86,15.92,0.59,0.76,14.44,2.69,0.18,0.49,0.13,0.07,0.21
585,1,95,21,66,20,217,30,116,28,0.53,0.24,0.22,0.26,1.57,0.88,95,42,37.50,37.80,0.44,0.77,4.56,6.45,0.85,15.22,0.57,0.61,8.52,2.06,0.12,0.50,0.16,0.09,0.26
685,1,74,11,47,11,141,15,73,15,0.52,0.21,0.15,0.12,0.25,0.35,74,31,36.90,39.60,0.52,0.70,4.41,6.23,0.87,16.50,0.64,0.62,6.25,1.77,0.14,0.56,0.15,0.10,0.25
833,1,96,18,63,18,185,23,94,23,0.51,0.24,0.19,0.17,0.70,0.59,96,33,37.50,38.70,0.52,0.74,4.99,7.06,0.87,18.04,0.67,0.74,12.57,2.51,0.18,0.64,0.13,0.09,0.21
836,1,74,12,49,11,135,14,71,13,0.53,0.18,0.16,0.07,0.07,0.18,74,37,38.90,38.70,0.55,0.76,4.50,6.37,0.88,17.38,0.69,0.73,8.07,2.01,0.15,0.61,0.15,0.14,0.30
830,1,61,10,39,9,112,13,65,12,0.58,0.18,0.16,0.00,0.00,0.00,61,35,35.70,33.60,0.54,0.69,4.08,5.76,0.87,15.91,0.60,0.67,5.33,1.63,0.12,0.60,0.14,0.09,0.23
737,1,70,12,49,12,122,14,66,14,0.54,0.21,0.17,0.09,0.09,0.21,70,36,36.80,37.50,0.57,0.77,4.48,6.34,0.88,18.04,0.74,1.00,11.00,2.35,0.17,0.59,0.20,0.09,0.29
858,1,82,13,56,12,178,17,99,16,0.56,0.16,0.16,0.04,0.04,0.14,82,36,37.50,39.70,0.46,0.78,4.35,6.15,0.85,15.05,0.57,0.42,4.65,1.53,0.11,0.55,0.15,0.08,0.23
670,1,112,21,76,19,283,29,138,24,0.49,0.17,0.19,0.14,0.57,0.53,112,37,35.60,35.90,0.40,0.69,4.71,6.66,0.84,14.93,0.55,0.75,15.75,2.81,0.15,0.48,0.14,0.06,0.20
916,1,68,9,46,9,122,13,75,13,0.61,0.17,0.13,0.00,0.00,0.00,68,41,38.90,38.70,0.56,0.81,4.35,6.16,0.88,17.15,0.61,0.62,4.92,1.57,0.11,0.60,0.19,0.08,0.27
702,1,88,14,55,13,208,22,109,21,0.52,0.19,0.16,0.21,0.84,0.65,88,32,36.80,36.00,0.42,0.69,4.31,6.10,0.84,14.38,0.50,0.79,11.84,2.43,0.14,0.44,0.11,0.06,0.17
577,1,43,7,26,7,63,8,34,8,0.54,0.24,0.16,0.22,0.44,0.47,43,36,36.60,37.90,0.68,0.72,3.83,5.42,0.91,19.52,0.76,1.00,9.00,2.12,0.26,0.56,0.15,0.09,0.24
631,1,32,5,21,5,51,6,33,6,0.65,0.18,0.16,0.00,0.00,0.00,32,31,31.70,31.00,0.63,0.62,3.17,4.48,0.88,14.40,0.64,0.67,1.33,0.82,0.06,0.56,0.27,0.03,0.30
810,1,52,12,33,11,70,13,39,12,0.56,0.31,0.23,0.00,0.00,0.00,52,38,39.20,38.90,0.74,0.76,4.39,6.22,0.93,26.37,0.85,0.89,7.11,1.89,0.21,0.79,0.21,0.05,0.26
851,1,43,10,27,10,85,13,47,13,0.55,0.28,0.23,0.20,0.40,0.45,43,33,30.80,32.70,0.51,0.66,3.30,4.66,0.85,12.58,0.57,0.60,3.60,1.34,0.13,0.56,0.13,0.00,0.13
880,1,115,20,79,19,224,25,117,24,0.52,0.21,0.17,0.12,0.35,0.42,115,40,39.20,38.80,0.51,0.79,5.43,7.68,0.88,19.08,0.68,0.62,9.85,2.22,0.14,0.72,0.15,0.09,0.23
778,1,87,17,58,16,200,25,109,24,0.55,0.22,0.20,0.20,0.80,0.63,87,33,35.90,35.20,0.43,0.72,4.35,6.15,0.84,14.65,0.53,0.70,9.80,2.21,0.13,0.51,0.10,0.07,0.17
798,1,102,22,68,21,193,25,100,24,0.52,0.24,0.22,0.23,1.38,0.83,102,34,37.90,38.00,0.53,0.75,5.19,7.34,0.88,18.86,0.68,0.85,18.62,3.05,0.22,0.49,0.16,0.06,0.22
747,1,20,3,14,3,27,3,16,3,0.59,0.19,0.15,0.00,0.00,0.00,20,20,20,20,0.74,0.74,2.72,3.85,0.91,15.72,0.88,1.00,2.00,1.00,0.12,0.78,0.31,0.00,0.31
598,1,71,14,52,14,138,26,80,26,0.58,0.33,0.20,0.12,0.25,0.35,71,34,37.50,37.80,0.51,0.71,4.27,6.04,0.87,15.87,0.65,0.75,9.00,2.12,0.15,0.53,0.15,0.11,0.26
593,1,79,14,51,13,134,15,71,14,0.53,0.20,0.18,0.15,0.31,0.39,79,40,39.30,36.60,0.59,0.76,4.83,6.82,0.89,19.72,0.72,0.92,11.08,2.35,0.17,0.65,0.14,0.04,0.18
920,1,58,17,44,17,92,22,57,22,0.62,0.39,0.29,0.29,1.14,0.76,58,38,34.80,36.60,0.63,0.76,4.28,6.05,0.90,19.25,0.77,0.93,12.07,2.46,0.23,0.64,0.19,0.11,0.30
534,1,62,9,40,9,143,20,78,20,0.55,0.26,0.15,0.12,0.25,0.35,62,33,33.50,34.00,0.43,0.68,3.67,5.18,0.83,12.80,0.51,0.62,6.25,1.77,0.13,0.44,0.10,0.08,0.18
898,1,49,5,24,5,115,10,53,10,0.46,0.19,0.10,0.07,0.07,0.19,49,37,31.60,31.60,0.43,0.71,3.23,4.57,0.82,11.46,0.45,0.64,5.79,1.70,0.17,0.33,0.09,0.00,0.09
637,1,55,11,38,11,97,17,61,17,0.63,0.28,0.20,0.07,0.07,0.19,55,37,34.50,36.40,0.57,0.74,3.95,5.58,0.88,16.02,0.62,0.57,4.57,1.51,0.13,0.62,0.20,0.08,0.28
620,1,49,10,32,9,90,17,48,16,0.53,0.33,0.20,0.00,0.00,0.00,49,32,31.90,32.80,0.54,0.64,3.65,5.17,0.86,14.46,0.67,0.88,6.12,1.75,0.15,0.57,0.17,0.10,0.27
727,1,42,7,27,7,76,10,45,10,0.59,0.22,0.17,0.33,0.67,0.58,42,33,31.20,35.60,0.55,0.66,3.41,4.82,0.86,13.73,0.60,0.83,4.17,1.44,0.11,0.57,0.18,0.07,0.24
501,1,78,20,52,18,139,24,72,22,0.52,0.31,0.26,0.20,0.60,0.55,78,36,38.60,39.60,0.56,0.77,4.68,6.62,0.88,18.30,0.72,0.80,9.60,2.19,0.17,0.67,0.17,0.10,0.26
671,1,41,4,24,4,69,4,37,4,0.54,0.11,0.10,0.00,0.00,0.00,41,31,33.90,31.20,0.59,0.62,3.49,4.94,0.88,14.96,0.65,0.67,4.00,1.41,0.16,0.63,0.14,0.05,0.19
767,1,43,4,23,4,86,7,42,7,0.49,0.17,0.09,0.00,0.00,0.00,43,31,32.60,29.10,0.50,0.62,3.28,4.64,0.84,12.43,0.55,0.43,1.29,0.80,0.07,0.47,0.14,0.12,0.26
601,1,52,9,33,9,83,9,45,9,0.54,0.20,0.17,0.23,0.69,0.59,52,36,36.40,36.90,0.63,0.72,4.04,5.71,0.89,18.14,0.73,0.69,6.23,1.77,0.20,0.72,0.16,0.09,0.24
780,1,96,15,63,14,178,27,90,26,0.51,0.29,0.16,0.11,0.21,0.32,96,37,39.00,42.30,0.54,0.83,5.09,7.20,0.88,18.89,0.70,0.89,15.21,2.76,0.19,0.64,0.19,0.09,0.28
864,1,62,9,41,9,113,9,54,9,0.48,0.17,0.15,0.06,0.06,0.18,62,32,32.90,34.40,0.55,0.67,4.12,5.83,0.87,16.17,0.76,0.88,12.25,2.47,0.26,0.63,0.20,0.11,0.31
693,1,101,20,72,20,206,25,115,25,0.56,0.22,0.20,0.05,0.05,0.16,101,33,38.60,38.90,0.49,0.75,4.98,7.04,0.87,17.30,0.63,0.85,14.45,2.69,0.15,0.57,0.13,0.08,0.21
744,1,76,10,47,10,153,14,87,14,0.57,0.16,0.13,0.08,0.15,0.28,76,30,36.40,38.90,0.50,0.73,4.34,6.14,0.86,15.71,0.54,0.62,9.85,2.22,0.18,0.54,0.09,0.08,0.17
508,1,49,7,30,6,85,10,48,8,0.56,0.17,0.14,0.00,0.00,0.00,49,39,35.50,36.20,0.58,0.78,3.76,5.31,0.88,15.56,0.62,0.78,5.44,1.65,0.15,0.50,0.17,0.08,0.25
815,1,71,11,44,11,149,17,75,17,0.50,0.23,0.15,0.17,0.50,0.50,71,35,35.50,35.50,0.48,0.73,4.11,5.82,0.85,14.67,0.59,0.78,10.89,2.33,0.19,0.58,0.12,0.07,0.19
629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,1,107,14,64,13,225,17,112,16,0.50,0.14,0.13,0.11,0.22,0.33,107,37,37.30,36.00,0.48,0.76,5.04,7.13,0.86,17.14,0.57,0.72,9.39,2.17,0.12,0.49,0.16,0.09,0.25
893,1,85,12,56,12,199,16,107,16,0.54,0.15,0.14,0.09,0.28,0.38,85,34,37.10,36.20,0.43,0.69,4.26,6.03,0.84,14.30,0.52,0.53,9.03,2.12,0.16,0.52,0.09,0.06,0.15
535,1,89,10,57,10,205,16,113,16,0.55,0.14,0.11,0.03,0.03,0.13,89,32,36.50,35.60,0.43,0.70,4.40,6.22,0.84,14.75,0.50,0.57,9.63,2.19,0.15,0.53,0.12,0.05,0.17
573,1,46,7,29,7,92,10,53,10,0.58,0.19,0.15,0.10,0.10,0.22,46,29,32.70,31.20,0.50,0.58,3.39,4.80,0.85,12.81,0.55,0.60,3.60,1.34,0.11,0.48,0.17,0.08,0.25
539,1,84,8,53,8,128,9,70,9,0.55,0.13,0.10,0.12,0.24,0.34,84,42,42.00,39.40,0.66,0.84,5.25,7.42,0.91,24.27,0.76,0.94,15.06,2.74,0.23,0.67,0.11,0.07,0.19
728,1,52,6,31,6,96,9,57,9,0.59,0.16,0.12,0.09,0.09,0.21,52,35,34.80,35.80,0.54,0.70,3.75,5.31,0.87,14.76,0.54,0.64,4.45,1.49,0.12,0.48,0.11,0.09,0.19
771,1,47,9,32,9,99,13,56,13,0.57,0.23,0.19,0.08,0.08,0.20,47,35,31.30,30.00,0.47,0.70,3.34,4.72,0.84,12.31,0.57,0.62,4.92,1.57,0.14,0.46,0.16,0.05,0.21
857,1,88,20,61,20,147,21,81,21,0.55,0.26,0.23,0.11,0.22,0.33,88,32,39.40,42.10,0.60,0.76,5.13,7.26,0.90,21.08,0.75,0.83,12.50,2.50,0.19,0.72,0.17,0.07,0.25
859,1,28,3,15,3,39,4,20,4,0.51,0.20,0.11,0.17,0.17,0.29,28,28,28,28,0.72,0.72,3.17,4.48,0.91,17.59,0.75,0.67,2.67,1.15,0.20,0.70,0.10,0.10,0.20
895,1,39,5,23,5,61,7,29,7,0.48,0.24,0.13,0.00,0.00,0.00,39,35,34.20,35.70,0.64,0.70,3.53,4.99,0.89,16.41,0.79,1.00,5.00,1.58,0.17,0.67,0.21,0.10,0.31
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,1,33,1,16,1,51,1,24,1,0.47,0.04,0.03,0.00,0.00,0.00,33,33,32.70,32.60,0.65,0.66,3.27,4.62,0.89,15.42,0.67,0.75,2.25,1.06,0.12,0.50,0.21,0.04,0.25
600,1,54,9,34,9,91,10,45,10,0.49,0.22,0.17,0.33,0.33,0.41,54,39,35.60,35.10,0.59,0.78,4.00,5.66,0.88,16.93,0.76,1.00,3.00,1.22,0.07,0.72,0.11,0.09,0.20
708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,1,33,2,19,2,40,2,21,2,0.53,0.10,0.06,0.17,0.17,0.29,33,33,33,33,0.82,0.82,3.69,5.22,0.95,30.72,0.90,1.00,6.00,1.73,0.29,0.82,0.05,0.14,0.19
841,1,85,16,59,16,164,20,78,20,0.48,0.26,0.19,0.12,0.24,0.34,85,34,37.10,38.30,0.52,0.75,4.69,6.64,0.87,17.19,0.76,0.82,11.53,2.40,0.18,0.65,0.18,0.12,0.29
792,1,76,13,52,13,152,14,81,14,0.53,0.17,0.17,0.15,0.31,0.39,76,31,36.80,35.90,0.50,0.69,4.36,6.16,0.86,15.81,0.64,0.69,6.23,1.77,0.11,0.50,0.20,0.10,0.30
729,1,51,11,31,10,75,14,38,13,0.51,0.34,0.22,0.29,0.57,0.53,51,38,37.30,38.20,0.68,0.76,4.16,5.89,0.91,20.99,0.82,0.71,3.57,1.34,0.13,0.84,0.21,0.05,0.26
515,1,41,10,27,9,60,13,36,12,0.60,0.33,0.24,0.14,0.14,0.27,41,36,35.80,36.40,0.68,0.72,3.74,5.29,0.91,19.12,0.75,0.71,3.57,1.34,0.14,0.78,0.19,0.06,0.25
603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,74,16,51,16,137,22,79,22,0.58,0.28,0.22,0.20,0.60,0.55,74,38,38.20,37.10,0.54,0.78,4.47,6.32,0.87,17.07,0.65,0.67,6.67,1.83,0.13,0.63,0.19,0.05,0.24
618,1,82,14,55,14,190,19,110,19,0.58,0.17,0.17,0.04,0.04,0.14,82,36,35.10,34.80,0.43,0.73,4.21,5.95,0.84,14.23,0.50,0.56,8.33,2.04,0.14,0.44,0.08,0.10,0.18
