filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
167.txt,1,16,7,13,6,20,10,14,7,0.70,0.50,0.44,0.17,0.17,0.29,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.93,1.00,6.00,1.73,0.43,0.83,0.14,0.00,0.14
168.txt,1,16,7,13,6,18,9,14,7,0.78,0.50,0.44,0.20,0.20,0.32,16,16,16,16,0.89,0.89,2.67,3.77,0.96,30.80,0.93,1.00,5.00,1.58,0.36,0.86,0.07,0.07,0.14
170.txt,1,15,7,12,6,18,9,13,6,0.72,0.46,0.47,0.20,0.20,0.32,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,0.80,3.20,1.26,0.31,1.00,0.08,0.08,0.15
171.txt,1,16,6,14,6,21,8,16,8,0.76,0.50,0.38,0.17,0.17,0.29,16,16,16,16,0.76,0.76,2.47,3.49,0.91,14.80,0.88,1.00,6.00,1.73,0.38,0.71,0.12,0.06,0.19
172.txt,1,16,6,13,5,18,7,14,6,0.78,0.43,0.38,0.17,0.17,0.29,16,16,16,16,0.89,0.89,2.67,3.77,0.96,30.80,0.93,1.00,6.00,1.73,0.43,0.83,0.07,0.07,0.14
173.txt,1,19,8,15,6,21,9,17,7,0.81,0.41,0.42,0.11,0.11,0.24,19,19,19,19,0.90,0.90,2.93,4.15,0.97,40.22,0.88,0.89,7.11,1.89,0.47,0.86,0.06,0.00,0.06
174.txt,1,15,7,12,6,18,9,13,6,0.72,0.46,0.47,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,0.83,4.17,1.44,0.38,1.00,0.08,0.00,0.08
175.txt,1,16,7,14,6,23,12,17,7,0.74,0.41,0.44,0.14,0.14,0.27,16,16,16,16,0.70,0.70,2.36,3.34,0.88,11.77,0.82,0.86,5.14,1.60,0.35,0.86,0.06,0.06,0.12
177.txt,1,14,7,11,6,18,10,13,7,0.72,0.54,0.50,0.33,0.67,0.58,14,14,14,14,0.78,0.78,2.33,3.30,0.91,14.44,0.85,0.83,4.17,1.44,0.38,1.00,0.08,0.00,0.08
179.txt,1,17,7,14,6,19,9,15,7,0.79,0.47,0.41,0.17,0.17,0.29,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,0.93,1.00,6.00,1.73,0.40,0.86,0.07,0.07,0.13
182.txt,1,18,8,14,6,22,9,15,6,0.68,0.40,0.44,0.20,0.20,0.32,18,18,18,18,0.82,0.82,2.71,3.84,0.94,20.68,0.93,0.80,3.20,1.26,0.27,1.00,0.07,0.20,0.27
183.txt,1,17,8,14,7,21,11,15,7,0.71,0.47,0.47,0.14,0.14,0.27,17,17,17,17,0.81,0.81,2.62,3.71,0.93,19.05,0.93,0.86,5.14,1.60,0.40,1.00,0.07,0.00,0.07
185.txt,1,15,8,13,7,17,10,13,7,0.76,0.54,0.53,0.20,0.20,0.32,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,5.00,1.58,0.38,1.00,0.15,0.00,0.15
186.txt,1,12,6,9,5,14,7,10,5,0.71,0.50,0.50,0.25,0.25,0.35,12,12,12,12,0.86,0.86,2.27,3.21,0.94,19.62,0.90,0.75,2.25,1.06,0.30,1.00,0.10,0.00,0.10
189.txt,1,19,8,16,7,28,13,20,10,0.71,0.50,0.42,0.12,0.12,0.25,19,19,19,19,0.68,0.68,2.54,3.59,0.88,12.44,0.80,0.88,6.12,1.75,0.35,0.70,0.05,0.05,0.10
191.txt,1,14,6,11,5,22,10,15,8,0.68,0.53,0.43,0.17,0.17,0.29,14,14,14,14,0.64,0.64,2.11,2.98,0.85,9.18,0.73,0.83,4.17,1.44,0.33,0.62,0.07,0.00,0.07
193.txt,1,17,7,14,6,26,14,18,9,0.69,0.50,0.41,0.14,0.14,0.27,17,17,17,17,0.65,0.65,2.36,3.33,0.87,10.85,0.78,0.86,5.14,1.60,0.33,0.67,0.06,0.06,0.11
194.txt,1,13,6,10,4,15,7,10,4,0.67,0.40,0.46,0.33,0.67,0.58,13,13,13,13,0.87,0.87,2.37,3.36,0.95,22.26,1.00,1.00,6.00,1.73,0.60,1.00,0.10,0.00,0.10
195.txt,1,17,7,14,5,19,9,14,5,0.74,0.36,0.41,0.12,0.12,0.25,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,1.00,1.00,8.00,2.00,0.57,1.00,0.00,0.00,0.00
196.txt,1,15,6,12,5,18,9,13,6,0.72,0.46,0.40,0.17,0.17,0.29,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.92,1.00,6.00,1.73,0.46,0.83,0.08,0.00,0.08
197.txt,1,16,6,13,5,20,10,15,7,0.75,0.47,0.38,0.14,0.14,0.27,16,16,16,16,0.80,0.80,2.53,3.58,0.93,17.47,0.87,1.00,7.00,1.87,0.47,0.71,0.07,0.00,0.07
198.txt,1,14,5,12,5,19,8,16,8,0.84,0.50,0.36,0.14,0.14,0.27,14,14,14,14,0.74,0.74,2.27,3.21,0.90,12.33,0.75,0.86,5.14,1.60,0.38,0.62,0.06,0.00,0.06
199.txt,1,14,5,11,4,15,6,12,5,0.80,0.42,0.36,0.20,0.20,0.32,14,14,14,14,0.93,0.93,2.56,3.61,0.97,46.16,0.92,1.00,5.00,1.58,0.42,0.80,0.08,0.08,0.17
200.txt,1,20,8,17,7,26,11,19,8,0.73,0.42,0.40,0.14,0.14,0.27,20,20,20,20,0.77,0.77,2.77,3.92,0.92,17.57,0.89,1.00,7.00,1.87,0.37,0.86,0.16,0.05,0.21
202.txt,1,16,6,13,6,17,6,14,6,0.82,0.43,0.38,0.17,0.17,0.29,16,16,16,16,0.94,0.94,2.74,3.88,0.98,57.50,0.93,0.83,4.17,1.44,0.36,1.00,0.07,0.07,0.14
203.txt,1,11,4,9,3,13,6,9,3,0.69,0.33,0.36,0.00,0.00,0.00,11,11,11,11,0.85,0.85,2.16,3.05,0.93,17.10,1.00,1.00,4.00,1.41,0.44,1.00,0.11,0.00,0.11
206.txt,1,22,9,19,8,26,10,19,8,0.73,0.42,0.41,0.14,0.14,0.27,22,22,22,22,0.85,0.85,3.05,4.31,0.95,27.60,1.00,1.00,7.00,1.87,0.37,1.00,0.16,0.11,0.26
207.txt,1,15,5,13,5,17,5,13,5,0.76,0.38,0.33,0.20,0.20,0.32,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,5.00,1.58,0.38,1.00,0.08,0.15,0.23
208.txt,1,18,6,16,6,20,6,16,6,0.80,0.38,0.33,0.20,0.40,0.45,18,18,18,18,0.90,0.90,2.85,4.02,0.96,36.99,1.00,1.00,10.00,2.24,0.62,1.00,0.12,0.00,0.12
209.txt,1,18,8,15,7,23,12,17,9,0.74,0.53,0.44,0.17,0.17,0.29,18,18,18,18,0.78,0.78,2.65,3.75,0.92,17.42,0.88,1.00,6.00,1.73,0.35,0.75,0.12,0.06,0.18
210.txt,1,18,8,15,7,24,13,18,10,0.75,0.56,0.44,0.17,0.17,0.29,18,18,18,18,0.75,0.75,2.60,3.67,0.91,15.25,0.83,1.00,6.00,1.73,0.33,0.75,0.11,0.06,0.17
212.txt,1,4,2,4,2,4,2,4,2,1.00,0.50,0.50,0.50,0.50,0.50,4,4,4,4,1.00,1.00,1.41,2.00,1.00,NaN,1.00,1.00,2.00,1.00,0.50,1.00,0.00,0.00,0.00
213.txt,1,15,4,13,4,22,6,17,6,0.77,0.35,0.27,0.12,0.12,0.25,15,15,15,15,0.68,0.68,2.26,3.20,0.88,10.83,0.76,0.88,6.12,1.75,0.41,0.62,0.06,0.00,0.06
214.txt,1,18,8,15,7,23,9,17,7,0.74,0.41,0.44,0.11,0.11,0.24,18,18,18,18,0.78,0.78,2.65,3.75,0.92,17.42,0.88,0.78,5.44,1.65,0.41,1.00,0.06,0.00,0.06
215.txt,1,22,6,18,5,28,8,20,7,0.71,0.35,0.27,0.12,0.12,0.25,22,22,22,22,0.79,0.79,2.94,4.16,0.93,20.00,0.90,1.00,8.00,2.00,0.40,0.78,0.10,0.05,0.15
216.txt,1,18,9,16,8,20,10,17,8,0.85,0.47,0.50,0.12,0.12,0.25,18,18,18,18,0.90,0.90,2.85,4.02,0.96,36.99,0.94,0.88,6.12,1.75,0.41,1.00,0.06,0.06,0.12
217.txt,1,14,7,10,5,16,8,10,5,0.62,0.50,0.50,0.50,1.00,0.71,14,14,14,14,0.88,0.88,2.47,3.50,0.95,25.00,1.00,1.00,4.00,1.41,0.40,1.00,0.10,0.10,0.20
218.txt,1,18,9,15,8,28,14,21,10,0.75,0.48,0.50,0.14,0.14,0.27,18,18,18,18,0.64,0.64,2.41,3.40,0.87,10.91,0.71,0.57,2.29,1.07,0.19,0.75,0.05,0.05,0.10
219.txt,1,16,7,13,6,17,7,13,6,0.76,0.46,0.44,0.25,0.25,0.35,16,16,16,16,0.94,0.94,2.74,3.88,0.98,57.50,1.00,1.00,4.00,1.41,0.31,1.00,0.08,0.15,0.23
220.txt,1,17,8,14,7,19,9,15,7,0.79,0.47,0.47,0.14,0.14,0.27,17,17,17,17,0.89,0.89,2.76,3.90,0.96,33.85,0.93,0.86,5.14,1.60,0.40,1.00,0.07,0.00,0.07
221.txt,1,17,4,14,4,23,6,18,6,0.78,0.33,0.24,0.14,0.14,0.27,17,17,17,17,0.74,0.74,2.51,3.54,0.90,14.12,0.78,0.86,5.14,1.60,0.33,0.62,0.11,0.06,0.17
222.txt,1,30,11,27,10,40,14,32,12,0.80,0.38,0.37,0.17,0.50,0.50,30,30,30,30,0.75,0.75,3.35,4.74,0.92,20.54,0.84,0.83,12.50,2.50,0.47,0.78,0.12,0.03,0.16
