subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
548,1,34,3,18,3,69,4,28,4,0.41,0.14,0.09,0.00,0.00,0.00,34,29,28.80,27.40,0.49,0.58,2.89,4.09,0.83,11.00,0.64,0.67,2.67,1.15,0.14,0.61,0.07,0.04,0.11
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,1,59,5,35,5,85,5,47,5,0.55,0.11,0.08,0.00,0.00,0.00,59,40,38.20,41.30,0.69,0.80,4.53,6.40,0.92,23.48,0.74,0.83,4.17,1.44,0.11,0.73,0.21,0.13,0.34
915,1,53,7,33,7,108,9,50,9,0.46,0.18,0.13,0.00,0.00,0.00,53,36,32.80,31.30,0.49,0.67,3.61,5.10,0.85,13.37,0.66,0.75,6.75,1.84,0.18,0.57,0.14,0.02,0.16
768,1,72,8,49,7,155,8,82,7,0.53,0.09,0.11,0.05,0.05,0.15,72,31,33.90,32.90,0.46,0.63,4.09,5.78,0.85,14.41,0.60,0.76,12.19,2.47,0.20,0.52,0.12,0.11,0.23
559,1,69,11,43,10,125,13,69,12,0.55,0.17,0.16,0.15,0.31,0.39,69,39,38.90,37.00,0.55,0.76,4.36,6.17,0.88,17.04,0.62,0.92,11.08,2.35,0.17,0.48,0.17,0.09,0.26
663,1,67,9,42,9,155,14,73,14,0.47,0.19,0.13,0.07,0.07,0.19,67,28,32.30,30.70,0.43,0.57,3.81,5.38,0.83,13.17,0.58,0.71,7.14,1.89,0.14,0.50,0.15,0.07,0.22
506,1,63,10,45,10,107,11,58,11,0.54,0.19,0.16,0.06,0.06,0.18,63,35,36.30,35.10,0.59,0.72,4.31,6.09,0.89,17.90,0.78,0.81,10.56,2.30,0.22,0.70,0.19,0.10,0.29
543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,1,72,8,48,8,121,10,64,10,0.53,0.16,0.11,0.07,0.07,0.18,72,29,38.80,37.30,0.60,0.66,4.63,6.55,0.89,19.24,0.75,0.87,11.27,2.37,0.20,0.64,0.16,0.20,0.36
621,1,47,6,29,5,79,6,44,5,0.56,0.11,0.13,0.20,0.40,0.45,47,33,34.20,32.90,0.59,0.66,3.74,5.29,0.88,15.97,0.66,0.70,4.90,1.57,0.16,0.57,0.18,0.05,0.23
572,1,59,4,39,4,112,6,59,6,0.53,0.10,0.07,0.00,0.00,0.00,59,35,34.90,30.90,0.53,0.67,3.94,5.57,0.86,15.09,0.66,0.64,4.45,1.49,0.12,0.54,0.20,0.10,0.31
