filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
156.txt,1,36,12,31,10,49,13,36,10,0.73,0.28,0.33,0.22,0.89,0.67,36,36,36,36,0.73,0.73,3.64,5.14,0.92,21.34,0.86,0.83,12.50,2.50,0.42,0.80,0.19,0.03,0.22
157.txt,1,40,12,35,10,55,18,41,11,0.75,0.27,0.30,0.18,0.53,0.51,40,35,36.70,35.20,0.73,0.70,3.81,5.39,0.92,21.90,0.85,0.94,15.06,2.74,0.39,0.70,0.17,0.12,0.29
159.txt,1,40,12,35,10,55,19,41,12,0.75,0.29,0.30,0.18,0.53,0.51,40,37,37.20,35.50,0.73,0.74,3.81,5.39,0.92,21.90,0.85,0.88,13.24,2.57,0.37,0.71,0.20,0.05,0.24
160.txt,1,21,8,18,7,33,12,22,8,0.67,0.36,0.38,0.14,0.14,0.27,21,21,21,21,0.64,0.64,2.58,3.66,0.87,11.75,0.82,0.86,5.14,1.60,0.27,0.73,0.14,0.05,0.18
161.txt,1,48,11,43,10,74,15,54,12,0.73,0.22,0.23,0.12,0.38,0.43,48,35,36.10,34.70,0.65,0.70,3.95,5.58,0.90,18.59,0.80,0.75,13.50,2.60,0.33,0.69,0.15,0.11,0.26
163.txt,1,46,15,42,13,71,23,54,14,0.76,0.26,0.33,0.10,0.30,0.39,46,36,35.20,33.80,0.65,0.72,3.86,5.46,0.90,18.18,0.78,0.70,14.70,2.71,0.39,0.75,0.15,0.07,0.22
164.txt,1,40,12,35,10,62,18,45,11,0.73,0.24,0.30,0.04,0.04,0.15,40,32,35.30,33.70,0.65,0.64,3.59,5.08,0.89,16.88,0.78,0.74,12.57,2.51,0.38,0.73,0.13,0.02,0.16
165.txt,1,34,9,30,8,55,13,40,10,0.73,0.25,0.26,0.05,0.05,0.16,34,31,33.00,31.00,0.62,0.62,3.24,4.58,0.88,14.50,0.75,0.74,10.32,2.27,0.35,0.64,0.12,0.05,0.17
166.txt,1,55,12,49,10,91,21,70,14,0.77,0.20,0.22,0.10,0.39,0.44,55,36,36.60,35.20,0.60,0.72,4.08,5.77,0.89,17.55,0.70,0.63,16.49,2.87,0.37,0.64,0.13,0.07,0.20
167.txt,1,35,11,30,9,53,17,37,11,0.70,0.30,0.31,0.07,0.07,0.19,35,35,33.60,33.60,0.66,0.70,3.40,4.81,0.90,16.50,0.81,0.86,10.29,2.27,0.32,0.64,0.16,0.08,0.24
168.txt,1,45,12,42,11,59,16,49,12,0.83,0.24,0.27,0.11,0.32,0.40,45,41,39.30,40.20,0.76,0.82,4.14,5.86,0.93,26.66,0.86,0.79,17.29,2.94,0.45,1.00,0.10,0.08,0.18
170.txt,1,44,13,39,12,63,18,49,13,0.78,0.27,0.30,0.08,0.16,0.28,44,36,37.20,36.80,0.70,0.72,3.92,5.54,0.91,20.77,0.80,0.76,14.44,2.69,0.39,0.79,0.10,0.08,0.18
171.txt,1,46,13,42,12,65,13,49,12,0.75,0.24,0.28,0.12,0.36,0.42,46,36,36.30,37.20,0.71,0.72,4.03,5.71,0.92,21.89,0.86,0.80,16.00,2.83,0.41,1.00,0.10,0.08,0.18
172.txt,1,24,7,21,6,45,12,34,7,0.76,0.21,0.29,0.00,0.00,0.00,24,24,24,24,0.53,0.53,2.53,3.58,0.83,10.01,0.62,0.46,2.77,1.18,0.18,0.62,0.21,0.00,0.21
173.txt,1,47,10,42,9,67,12,53,9,0.79,0.17,0.21,0.03,0.03,0.12,47,39,38.80,38.00,0.70,0.78,4.06,5.74,0.92,21.66,0.79,0.73,17.45,2.95,0.45,0.92,0.06,0.08,0.13
174.txt,1,30,8,26,7,54,18,37,10,0.69,0.27,0.27,0.13,0.27,0.37,30,29,28.10,28.00,0.56,0.58,2.89,4.08,0.85,11.76,0.70,0.73,8.07,2.01,0.30,0.57,0.16,0.05,0.22
175.txt,1,54,10,50,9,75,14,61,11,0.81,0.18,0.19,0.06,0.11,0.24,54,39,38.30,37.00,0.72,0.78,4.41,6.24,0.92,24.64,0.82,0.75,20.25,3.18,0.44,0.91,0.10,0.11,0.21
177.txt,1,16,5,12,4,19,7,12,4,0.63,0.33,0.31,0.00,0.00,0.00,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,1.00,1.00,4.00,1.41,0.33,1.00,0.08,0.08,0.17
179.txt,1,31,9,27,8,48,14,34,10,0.71,0.29,0.29,0.12,0.25,0.35,31,31,31,31,0.65,0.65,3.16,4.47,0.89,14.89,0.79,0.88,12.25,2.47,0.41,0.58,0.12,0.06,0.18
