filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
321.txt,1,56,15,50,13,91,21,70,17,0.77,0.24,0.27,0.08,0.24,0.34,56,36,37.10,35.20,0.62,0.72,4.15,5.87,0.89,18.20,0.71,0.68,17.79,2.98,0.37,0.67,0.10,0.07,0.17
322.txt,1,46,20,40,17,66,28,45,18,0.68,0.40,0.43,0.20,0.80,0.63,46,34,37.80,33.50,0.70,0.68,4.00,5.66,0.91,21.12,0.89,0.90,16.20,2.85,0.40,0.81,0.13,0.07,0.20
323.txt,1,34,11,29,10,57,16,39,13,0.68,0.33,0.32,0.08,0.08,0.20,34,33,31.40,30.80,0.60,0.66,3.18,4.50,0.87,13.74,0.74,0.69,6.23,1.77,0.23,0.62,0.18,0.08,0.26
324.txt,1,28,7,24,6,38,9,29,7,0.76,0.24,0.25,0.07,0.07,0.18,28,28,28,28,0.74,0.74,3.21,4.54,0.92,18.82,0.83,0.80,9.60,2.19,0.41,0.80,0.10,0.03,0.14
325.txt,1,20,6,15,5,24,6,16,5,0.67,0.31,0.30,0.00,0.00,0.00,20,20,20,20,0.83,0.83,2.89,4.08,0.94,24.06,0.94,0.83,4.17,1.44,0.31,1.00,0.12,0.06,0.19
326.txt,1,22,9,16,8,28,11,20,10,0.71,0.50,0.41,0.17,0.17,0.29,22,22,22,22,0.79,0.79,2.94,4.16,0.93,20.00,0.80,0.83,4.17,1.44,0.25,0.75,0.10,0.00,0.10
327.txt,1,42,12,37,11,63,19,45,14,0.71,0.31,0.29,0.11,0.22,0.33,42,36,35.50,33.60,0.67,0.72,3.74,5.29,0.90,18.39,0.82,0.83,12.50,2.50,0.33,0.69,0.16,0.09,0.24
328.txt,1,40,12,35,10,59,20,43,12,0.73,0.28,0.30,0.17,0.50,0.50,40,34,35.20,35.20,0.68,0.68,3.68,5.21,0.90,18.58,0.81,0.83,12.50,2.50,0.35,0.83,0.19,0.05,0.23
329.txt,1,26,10,22,9,41,12,30,11,0.73,0.37,0.38,0.25,0.75,0.61,26,26,26,26,0.63,0.63,2.87,4.06,0.88,13.15,0.73,0.75,6.75,1.84,0.30,0.56,0.20,0.07,0.27
330.txt,1,22,6,17,5,28,6,17,5,0.61,0.29,0.27,0.00,0.00,0.00,22,22,22,22,0.79,0.79,2.94,4.16,0.93,20.00,1.00,1.00,4.00,1.41,0.24,1.00,0.18,0.12,0.29
332.txt,1,52,13,47,11,77,22,61,15,0.79,0.25,0.25,0.04,0.04,0.14,52,33,36.80,37.80,0.68,0.66,4.19,5.93,0.91,20.87,0.77,0.74,14.81,2.72,0.33,0.71,0.11,0.13,0.25
336.txt,1,26,10,22,9,31,10,23,9,0.74,0.39,0.38,0.12,0.12,0.25,26,26,26,26,0.84,0.84,3.30,4.67,0.95,29.12,0.96,0.88,6.12,1.75,0.30,1.00,0.17,0.13,0.30
337.txt,1,52,20,46,18,107,41,81,28,0.76,0.35,0.38,0.09,0.26,0.36,52,35,32.80,29.90,0.49,0.64,3.55,5.03,0.85,13.14,0.57,0.49,8.26,2.03,0.21,0.55,0.12,0.04,0.16
339.txt,1,35,6,31,5,46,10,36,6,0.78,0.17,0.17,0.07,0.07,0.19,35,35,35,35,0.76,0.76,3.65,5.16,0.93,23.29,0.86,0.79,8.64,2.08,0.31,1.00,0.19,0.14,0.33
340.txt,1,40,14,35,13,59,18,42,14,0.71,0.33,0.35,0.07,0.07,0.18,40,34,35.00,34.80,0.68,0.68,3.68,5.21,0.90,18.58,0.83,0.73,8.07,2.01,0.26,0.86,0.24,0.05,0.29
342.txt,1,53,12,48,11,86,23,68,14,0.79,0.21,0.23,0.08,0.25,0.35,53,38,37.90,32.40,0.62,0.76,4.04,5.72,0.89,17.80,0.71,0.72,18.78,3.06,0.38,0.62,0.12,0.06,0.18
344.txt,1,33,11,29,9,45,14,34,10,0.76,0.29,0.33,0.13,0.27,0.37,33,33,33,33,0.73,0.73,3.48,4.92,0.92,20.29,0.85,0.80,9.60,2.19,0.35,0.83,0.12,0.09,0.21
345.txt,1,45,10,39,9,59,15,48,12,0.81,0.25,0.22,0.05,0.05,0.15,45,42,39.10,40.80,0.76,0.84,4.14,5.86,0.93,26.66,0.81,0.82,14.73,2.71,0.38,0.69,0.17,0.08,0.25
346.txt,1,37,10,32,9,51,12,41,10,0.80,0.24,0.27,0.09,0.18,0.30,37,37,36.10,36.60,0.73,0.74,3.66,5.18,0.92,20.92,0.78,0.77,13.14,2.56,0.41,0.70,0.12,0.07,0.20
