filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
202.txt,1,34,13,29,12,50,18,35,13,0.70,0.37,0.38,0.22,0.44,0.47,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.83,0.89,7.11,1.89,0.23,0.79,0.17,0.11,0.29
206.txt,1,33,10,28,9,50,16,33,11,0.66,0.33,0.30,0.11,0.11,0.24,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.85,0.89,7.11,1.89,0.24,0.71,0.18,0.12,0.30
207.txt,1,35,10,30,9,50,14,33,9,0.66,0.27,0.29,0.08,0.08,0.20,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.91,0.92,10.08,2.25,0.33,0.85,0.18,0.06,0.24
208.txt,1,35,11,32,10,50,12,37,10,0.74,0.27,0.31,0.06,0.06,0.17,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.86,0.82,11.53,2.40,0.38,0.82,0.16,0.08,0.24
209.txt,1,37,11,31,9,50,16,35,10,0.70,0.29,0.30,0.21,0.64,0.57,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.93,12.07,2.46,0.37,0.73,0.20,0.09,0.29
212.txt,1,36,6,33,5,50,9,38,5,0.76,0.13,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.87,0.83,12.50,2.50,0.39,0.80,0.16,0.11,0.26
213.txt,1,36,12,31,11,50,15,36,11,0.72,0.31,0.33,0.08,0.08,0.20,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.77,7.69,1.96,0.28,0.86,0.19,0.06,0.25
214.txt,1,33,9,28,8,50,14,37,9,0.74,0.24,0.27,0.13,0.27,0.37,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.76,0.73,8.07,2.01,0.30,0.69,0.14,0.03,0.16
218.txt,1,32,10,27,9,50,14,34,10,0.68,0.29,0.31,0.09,0.09,0.21,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.79,0.82,7.36,1.92,0.26,0.73,0.26,0.03,0.29
219.txt,1,36,12,32,10,50,13,37,10,0.74,0.27,0.33,0.07,0.07,0.18,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.87,11.27,2.37,0.35,0.82,0.22,0.05,0.27
220.txt,1,33,11,28,10,50,15,34,11,0.68,0.32,0.33,0.14,0.29,0.38,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.82,0.86,10.29,2.27,0.35,0.69,0.15,0.06,0.21
221.txt,1,33,9,28,8,50,14,35,8,0.70,0.23,0.27,0.07,0.07,0.19,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.80,0.71,7.14,1.89,0.29,0.80,0.14,0.03,0.17
222.txt,1,38,9,33,7,50,10,40,8,0.80,0.20,0.24,0.08,0.17,0.29,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.82,0.83,16.67,2.89,0.50,0.67,0.10,0.07,0.17
224.txt,1,32,6,29,6,50,11,43,11,0.86,0.26,0.19,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.67,0.78,10.89,2.33,0.33,0.50,0.12,0.12,0.23
225.txt,1,36,12,32,11,50,15,36,11,0.72,0.31,0.33,0.08,0.08,0.20,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.89,0.83,8.33,2.04,0.28,0.80,0.25,0.14,0.39
226.txt,1,37,9,33,8,50,15,37,9,0.74,0.24,0.24,0.06,0.06,0.17,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.94,16.06,2.83,0.46,0.73,0.16,0.05,0.22
228.txt,1,36,11,32,10,50,16,37,11,0.74,0.30,0.31,0.21,0.64,0.57,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.93,12.07,2.46,0.35,0.70,0.27,0.05,0.32
230.txt,1,37,12,32,11,50,14,38,11,0.76,0.29,0.32,0.06,0.06,0.17,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.84,0.76,9.94,2.23,0.34,0.83,0.16,0.08,0.24
233.txt,1,35,11,31,10,50,11,39,10,0.78,0.26,0.31,0.19,0.56,0.53,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,0.75,9.00,2.12,0.31,0.71,0.21,0.15,0.36
237.txt,1,36,12,31,11,50,13,36,11,0.72,0.31,0.33,0.07,0.07,0.18,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.80,9.60,2.19,0.33,0.92,0.17,0.06,0.22
240.txt,1,37,14,31,13,50,17,37,13,0.74,0.35,0.38,0.31,1.56,0.88,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.84,0.88,12.25,2.47,0.38,0.80,0.16,0.08,0.24
242.txt,1,37,10,33,9,50,16,38,9,0.76,0.24,0.27,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.87,0.89,14.22,2.67,0.42,0.82,0.13,0.08,0.21
243.txt,1,37,8,32,7,50,12,36,7,0.72,0.19,0.22,0.11,0.21,0.32,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.89,15.21,2.76,0.47,0.82,0.14,0.03,0.17
246.txt,1,35,10,30,9,50,12,37,10,0.74,0.27,0.29,0.19,0.56,0.53,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,0.81,10.56,2.30,0.35,0.75,0.16,0.05,0.22
248.txt,1,33,11,28,10,50,15,35,11,0.70,0.31,0.33,0.08,0.08,0.20,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.80,0.69,6.23,1.77,0.26,0.79,0.20,0.03,0.23
249.txt,1,36,12,32,11,50,17,36,12,0.72,0.33,0.33,0.14,0.29,0.38,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.89,0.93,12.07,2.46,0.36,0.79,0.17,0.06,0.22
251.txt,1,33,8,29,6,50,15,36,8,0.72,0.22,0.24,0.05,0.05,0.16,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.81,0.84,13.47,2.60,0.44,0.67,0.11,0.03,0.14
252.txt,1,41,13,37,11,50,16,38,11,0.76,0.29,0.32,0.14,0.43,0.46,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.97,0.95,19.05,3.09,0.53,1.00,0.16,0.05,0.21
253.txt,1,32,11,28,10,50,17,34,11,0.68,0.32,0.34,0.08,0.08,0.20,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.82,0.77,7.69,1.96,0.29,0.77,0.21,0.03,0.24
256.txt,1,30,10,26,9,50,14,34,10,0.68,0.29,0.33,0.07,0.07,0.19,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.76,0.79,8.64,2.08,0.32,0.64,0.15,0.03,0.18
257.txt,1,37,8,32,7,50,12,36,9,0.72,0.25,0.22,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.89,0.94,14.06,2.65,0.42,0.77,0.14,0.06,0.19
260.txt,1,36,10,31,9,50,15,36,9,0.72,0.25,0.28,0.07,0.07,0.18,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,0.87,11.27,2.37,0.36,0.82,0.19,0.06,0.25
