subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
139,1,34,4,18,3,60,10,30,4,0.50,0.13,0.12,0.17,0.17,0.29,34,14,15.88,15.75,0.57,0.80,3.10,4.39,0.86,12.82,0.60,0.83,4.17,1.44,0.17,0.56,0.10,0.03,0.13
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1,46,9,25,8,74,20,37,14,0.50,0.38,0.20,0.00,0.00,0.00,46,19,17.21,16.86,0.62,0.88,3.78,5.35,0.89,16.92,0.68,0.85,9.31,2.16,0.30,0.53,0.08,0.03,0.11
142,1,35,8,18,5,50,14,21,7,0.42,0.33,0.23,0.00,0.00,0.00,35,18,17.02,17.07,0.70,0.90,3.50,4.95,0.91,18.63,0.86,1.00,5.00,1.58,0.24,0.73,0.19,0.05,0.24
143,1,47,6,30,4,88,12,49,4,0.56,0.08,0.13,0.08,0.08,0.20,47,18,16.57,16.55,0.53,0.84,3.54,5.01,0.86,13.88,0.61,0.69,6.23,1.77,0.18,0.56,0.12,0.10,0.22
144,1,40,9,24,8,69,20,35,14,0.51,0.40,0.23,0.14,0.14,0.27,40,18,16.66,16.94,0.58,0.83,3.41,4.82,0.87,14.28,0.69,0.86,5.14,1.60,0.17,0.59,0.06,0.09,0.14
145,1,45,11,29,10,67,19,35,13,0.52,0.37,0.24,0.00,0.00,0.00,45,18,17.26,17.57,0.67,0.90,3.89,5.50,0.91,19.29,0.83,1.00,5.00,1.58,0.14,0.76,0.11,0.11,0.23
148,1,46,4,23,2,86,8,42,2,0.49,0.05,0.09,0.20,0.40,0.45,46,19,16.93,16.37,0.53,0.88,3.51,4.96,0.86,13.77,0.55,0.80,6.40,1.79,0.19,0.46,0.07,0.02,0.10
149,1,47,12,29,11,78,27,38,17,0.49,0.45,0.26,0.11,0.11,0.24,47,15,16.49,17.74,0.60,0.85,3.76,5.32,0.88,16.27,0.76,0.89,7.11,1.89,0.21,0.65,0.16,0.05,0.21
150,1,58,9,34,8,97,22,50,13,0.52,0.26,0.16,0.08,0.17,0.29,58,17,17.35,17.45,0.60,0.85,4.16,5.89,0.89,17.67,0.68,0.71,12.04,2.45,0.34,0.59,0.02,0.06,0.08
