subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
144,1,19,8,11,7,25,12,13,9,0.52,0.69,0.42,0.50,0.50,0.50,19,16,16.05,14.67,0.76,0.80,2.69,3.80,0.91,16.40,0.85,1.00,2.00,1.00,0.15,0.71,0.23,0.08,0.31
145,1,15,7,9,6,18,8,10,7,0.56,0.70,0.47,0.50,0.50,0.50,15,15,15,15,0.83,0.83,2.50,3.54,0.94,19.90,0.90,1.00,2.00,1.00,0.20,0.86,0.10,0.00,0.10
148,1,9,3,7,3,9,3,7,3,0.78,0.43,0.33,0.50,0.50,0.50,9,9,9,9,1.00,1.00,2.12,3.00,1.00,NaN,1.00,1.00,2.00,1.00,0.29,1.00,0.14,0.14,0.29
150,1,13,7,8,6,15,8,8,6,0.53,0.75,0.54,1.00,2.00,1.00,13,13,13,13,0.87,0.87,2.37,3.36,0.95,22.26,1.00,1.00,2.00,1.00,0.25,1.00,0.12,0.00,0.12
152,1,1,0,1,0,1,0,1,0,1.00,0.00,0.00,0,0,0,1,1,1,1,1.00,1.00,0.71,1.00,0,NaN,1.00,0,0,0,0.00,1.00,0.00,0.00,0.00
153,1,9,4,7,3,10,5,7,3,0.70,0.43,0.44,0.50,0.50,0.50,9,9,9,9,0.90,0.90,2.01,2.85,0.95,21.85,1.00,1.00,2.00,1.00,0.29,1.00,0.14,0.14,0.29
154,1,21,9,13,8,31,11,16,10,0.52,0.62,0.43,0.33,0.33,0.41,21,18,14.94,15.85,0.68,0.90,2.67,3.77,0.89,13.15,0.81,0.67,1.33,0.82,0.12,0.75,0.25,0.06,0.31
155,1,16,8,12,7,19,11,13,8,0.68,0.62,0.50,0.33,0.33,0.41,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,0.92,1.00,3.00,1.22,0.23,0.86,0.08,0.15,0.23
156,1,13,6,8,5,17,8,9,6,0.53,0.67,0.46,0.50,0.50,0.50,13,13,13,13,0.76,0.76,2.23,3.15,0.91,13.00,0.89,1.00,2.00,1.00,0.22,0.83,0.11,0.00,0.11
157,1,18,7,11,6,19,8,11,6,0.58,0.55,0.39,0.00,0.00,0.00,18,18,18,18,0.95,0.95,2.92,4.13,0.98,69.64,1.00,1.00,2.00,1.00,0.18,1.00,0.18,0.09,0.27
159,1,19,8,12,7,24,13,14,9,0.58,0.64,0.42,0.50,0.50,0.50,19,17,16.28,15.80,0.79,0.85,2.74,3.88,0.93,18.78,0.86,1.00,2.00,1.00,0.14,0.78,0.14,0.07,0.21
160,1,18,8,10,7,22,10,11,8,0.50,0.73,0.44,1.00,1.00,0.71,18,18,16.62,17.00,0.82,0.90,2.71,3.84,0.94,20.68,0.91,1.00,1.00,0.71,0.09,0.88,0.09,0.09,0.18
161,1,20,9,12,8,24,13,12,8,0.50,0.67,0.45,0.33,0.33,0.41,20,17,16.84,17.00,0.83,0.85,2.89,4.08,0.94,24.06,1.00,1.00,3.00,1.22,0.25,1.00,0.08,0.00,0.08
