subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
160,1,21,8,14,7,33,12,17,8,0.52,0.47,0.38,0.50,0.50,0.50,21,16,15.03,14.43,0.64,0.80,2.58,3.66,0.87,11.75,0.82,1.00,2.00,1.00,0.12,0.73,0.18,0.06,0.24
161,1,48,11,30,8,74,15,36,10,0.49,0.28,0.23,0.17,0.17,0.29,48,17,17.01,16.93,0.65,0.85,3.95,5.58,0.90,18.59,0.83,0.83,4.17,1.44,0.14,0.69,0.22,0.17,0.39
163,1,46,15,24,12,71,23,27,13,0.38,0.48,0.33,0.67,1.33,0.82,46,16,16.84,16.36,0.65,0.83,3.86,5.46,0.90,18.18,0.89,1.00,3.00,1.22,0.11,0.75,0.30,0.15,0.44
164,1,40,12,22,9,62,18,26,10,0.42,0.38,0.30,0.00,0.00,0.00,40,17,16.62,16.45,0.65,0.85,3.59,5.08,0.89,16.88,0.85,1.00,4.00,1.41,0.15,0.73,0.23,0.04,0.27
165,1,34,9,20,7,55,13,26,9,0.47,0.35,0.26,0.00,0.00,0.00,34,16,16.54,16.10,0.62,0.75,3.24,4.58,0.88,14.50,0.77,0.80,3.20,1.26,0.15,0.64,0.19,0.08,0.27
166,1,55,12,32,9,91,21,40,13,0.44,0.33,0.22,0.27,0.82,0.64,55,18,17.44,17.29,0.60,0.84,4.08,5.77,0.89,17.55,0.80,0.82,7.36,1.92,0.23,0.64,0.23,0.12,0.35
167,1,35,11,19,8,53,17,24,10,0.45,0.42,0.31,0.00,0.00,0.00,35,16,16.52,16.38,0.66,0.80,3.40,4.81,0.90,16.50,0.79,1.00,1.00,0.71,0.04,0.64,0.25,0.12,0.38
168,1,45,12,28,11,59,16,31,12,0.53,0.39,0.27,0.30,0.90,0.67,45,18,18.09,18.50,0.76,0.93,4.14,5.86,0.93,26.66,0.90,0.80,6.40,1.79,0.26,1.00,0.16,0.13,0.29
170,1,44,13,28,11,63,18,32,12,0.51,0.38,0.30,0.12,0.12,0.25,44,17,17.30,17.17,0.70,0.87,3.92,5.54,0.91,20.77,0.88,1.00,8.00,2.00,0.25,0.79,0.16,0.12,0.28
171,1,46,13,28,12,65,13,30,12,0.46,0.40,0.28,0.50,1.50,0.87,46,17,17.13,16.99,0.71,0.87,4.03,5.71,0.92,21.89,0.93,1.00,6.00,1.73,0.20,1.00,0.17,0.13,0.30
172,1,24,7,17,6,45,12,23,7,0.51,0.30,0.29,0.00,0.00,0.00,24,18,14.29,14.54,0.53,0.78,2.53,3.58,0.83,10.01,0.74,1.00,2.00,1.00,0.09,0.62,0.30,0.00,0.30
173,1,47,10,26,8,67,12,31,8,0.46,0.26,0.21,0.00,0.00,0.00,47,19,17.73,18.17,0.70,0.88,4.06,5.74,0.92,21.66,0.84,0.73,5.82,1.71,0.26,0.92,0.10,0.13,0.23
174,1,30,8,17,6,54,18,23,9,0.43,0.39,0.27,1.00,1.00,0.71,30,16,14.87,14.95,0.56,0.80,2.89,4.08,0.85,11.76,0.74,1.00,1.00,0.71,0.04,0.57,0.26,0.09,0.35
175,1,54,10,34,9,75,14,38,11,0.51,0.29,0.19,0.15,0.31,0.39,54,20,17.87,18.00,0.72,0.93,4.41,6.24,0.92,24.64,0.89,0.85,9.31,2.16,0.29,0.91,0.16,0.18,0.34
177,1,16,5,8,4,19,7,8,4,0.42,0.50,0.31,0,0,0,16,16,16,16,0.84,0.84,2.60,3.67,0.94,21.91,1.00,0,0,0,0.00,1.00,0.12,0.12,0.25
179,1,31,9,16,7,48,14,21,9,0.44,0.43,0.29,0.33,0.33,0.41,31,16,16.20,16.49,0.65,0.78,3.16,4.47,0.89,14.89,0.76,1.00,3.00,1.22,0.14,0.58,0.19,0.10,0.29
182,1,20,6,11,5,35,10,16,7,0.46,0.44,0.30,0,0,0,20,16,14.42,14.28,0.57,0.80,2.39,3.38,0.84,9.81,0.69,0,0,0,0.00,0.60,0.31,0.06,0.38
183,1,32,10,19,9,50,14,22,9,0.44,0.41,0.31,0.20,0.20,0.32,32,19,16.37,17.06,0.64,0.90,3.20,4.53,0.89,14.89,0.86,0.80,3.20,1.26,0.18,0.92,0.09,0.05,0.14
185,1,33,11,20,8,40,13,21,8,0.53,0.38,0.33,0.33,0.67,0.58,33,18,18.18,16.95,0.82,0.93,3.69,5.22,0.95,30.72,0.95,0.83,4.17,1.44,0.24,1.00,0.19,0.10,0.29
186,1,36,8,22,6,54,11,29,8,0.54,0.28,0.22,0.20,0.20,0.32,36,16,16.78,16.73,0.67,0.85,3.46,4.90,0.90,17.04,0.76,0.80,3.20,1.26,0.14,0.64,0.17,0.21,0.38
189,1,38,10,21,8,49,12,23,8,0.47,0.35,0.26,0.25,0.25,0.35,38,17,17.69,17.48,0.78,0.88,3.84,5.43,0.93,25.87,0.91,1.00,4.00,1.41,0.17,0.82,0.30,0.04,0.35
191,1,42,12,23,10,69,21,32,16,0.46,0.50,0.29,0.29,0.57,0.53,42,16,16.90,16.74,0.61,0.85,3.58,5.06,0.88,15.68,0.72,0.71,3.57,1.34,0.16,0.56,0.19,0.09,0.28
193,1,29,10,19,9,42,15,21,9,0.50,0.43,0.34,0.50,0.50,0.50,29,16,15.72,14.43,0.69,0.78,3.16,4.47,0.90,16.38,0.90,1.00,2.00,1.00,0.10,0.82,0.29,0.10,0.38
194,1,38,9,23,7,51,10,26,7,0.51,0.27,0.24,0.17,0.17,0.29,38,20,17.66,17.76,0.75,0.90,3.76,5.32,0.93,22.82,0.88,0.67,2.67,1.15,0.15,0.91,0.19,0.15,0.35
195,1,41,13,23,11,73,21,35,17,0.48,0.49,0.32,0.12,0.12,0.25,41,18,16.76,17.03,0.56,0.87,3.39,4.80,0.87,13.86,0.66,0.50,2.00,1.00,0.11,0.56,0.23,0.06,0.29
196,1,22,7,13,6,26,8,13,6,0.50,0.46,0.32,0.00,0.00,0.00,22,17,17.53,16.99,0.85,0.85,3.05,4.31,0.95,27.60,1.00,1.00,1.00,0.71,0.08,1.00,0.38,0.08,0.46
197,1,45,10,26,8,69,18,31,9,0.45,0.29,0.22,0.33,0.33,0.41,45,17,16.90,17.44,0.65,0.87,3.83,5.42,0.90,18.21,0.84,1.00,3.00,1.22,0.10,0.73,0.29,0.10,0.39
198,1,32,10,18,8,40,14,20,9,0.50,0.45,0.31,0.00,0.00,0.00,32,15,17.71,17.30,0.80,0.88,3.58,5.06,0.94,26.48,0.90,1.00,3.00,1.22,0.15,0.82,0.30,0.00,0.30
199,1,39,13,26,11,65,20,31,13,0.48,0.42,0.33,0,0,0,39,16,16.23,17.10,0.60,0.85,3.42,4.84,0.88,14.81,0.84,0,0,0,0.00,0.78,0.32,0.06,0.39
200,1,31,10,20,7,47,12,23,8,0.49,0.35,0.32,0.33,0.33,0.41,31,16,16.17,16.07,0.66,0.85,3.20,4.52,0.89,15.47,0.87,1.00,3.00,1.22,0.13,0.67,0.39,0.09,0.48
202,1,38,14,24,12,55,19,29,13,0.53,0.45,0.37,1.00,2.00,1.00,38,16,16.78,15.61,0.69,0.75,3.62,5.12,0.91,18.86,0.83,1.00,2.00,1.00,0.07,0.79,0.24,0.14,0.38
203,1,26,7,17,6,35,8,18,6,0.51,0.33,0.27,0.00,0.00,0.00,26,16,16.64,16.37,0.74,0.80,3.11,4.39,0.92,18.47,0.94,1.00,3.00,1.22,0.17,0.88,0.33,0.06,0.39
206,1,64,16,42,14,109,29,58,20,0.53,0.34,0.25,0.25,0.50,0.50,64,17,17.00,16.37,0.59,0.84,4.33,6.13,0.89,17.95,0.72,0.88,6.12,1.75,0.12,0.65,0.17,0.17,0.34
207,1,38,10,24,8,54,14,26,8,0.48,0.31,0.26,0.00,0.00,0.00,38,17,16.67,15.91,0.70,0.80,3.66,5.17,0.91,19.67,0.92,1.00,4.00,1.41,0.15,0.86,0.23,0.08,0.31
