subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
846,1,44,3,28,3,72,4,41,4,0.57,0.10,0.07,0.00,0.00,0.00,44,18,16.61,17.75,0.61,0.90,3.67,5.19,0.88,16.13,0.68,0.71,3.57,1.34,0.12,0.72,0.20,0.07,0.27
697,1,41,2,24,2,63,2,35,2,0.56,0.06,0.05,0.00,0.00,0.00,41,18,17.34,17.26,0.65,0.88,3.65,5.17,0.90,17.35,0.69,0.62,3.12,1.25,0.14,0.73,0.11,0.11,0.23
656,1,19,3,9,3,27,4,11,4,0.41,0.36,0.16,0,0,0,19,15,15.31,15.76,0.70,0.75,2.59,3.66,0.89,13.43,0.82,0,0,0,0.00,0.80,0.36,0.09,0.45
519,1,35,7,21,6,60,7,30,6,0.50,0.20,0.20,0.25,0.25,0.35,35,14,15.21,16.43,0.58,0.80,3.20,4.52,0.87,13.51,0.70,1.00,4.00,1.41,0.13,0.67,0.17,0.10,0.27
730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1,38,5,22,5,55,9,32,9,0.58,0.28,0.13,0.17,0.17,0.29,38,18,17.27,17.02,0.69,0.93,3.62,5.12,0.91,18.86,0.69,0.83,4.17,1.44,0.16,0.59,0.16,0.09,0.25
868,1,43,6,27,5,57,7,34,6,0.60,0.18,0.14,0.00,0.00,0.00,43,18,18.03,18.47,0.75,0.90,4.03,5.70,0.93,25.19,0.79,0.71,3.57,1.34,0.15,0.73,0.26,0.18,0.44
563,1,42,4,27,4,74,6,41,6,0.55,0.15,0.10,0.09,0.09,0.21,42,16,16.28,15.31,0.57,0.75,3.45,4.88,0.87,14.20,0.66,0.82,7.36,1.92,0.22,0.65,0.15,0.07,0.22
643,1,22,4,14,4,24,5,16,5,0.67,0.31,0.18,0.33,0.33,0.41,22,19,18.62,19.40,0.92,0.95,3.18,4.49,0.97,50.41,0.88,1.00,3.00,1.22,0.19,0.75,0.25,0.06,0.31
889,1,44,3,25,3,70,3,36,3,0.51,0.08,0.07,0.00,0.00,0.00,44,17,17.06,17.87,0.63,0.88,3.72,5.26,0.89,16.88,0.69,0.70,4.90,1.57,0.19,0.71,0.17,0.08,0.25
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,1,35,0,20,0,44,0,21,0,0.48,0.00,0.00,0.00,0.00,0.00,35,16,17.96,19.16,0.80,0.90,3.73,5.28,0.94,27.18,0.95,0.89,7.11,1.89,0.38,1.00,0.19,0.10,0.29
742,1,54,7,37,6,84,7,43,6,0.51,0.14,0.13,0.00,0.00,0.00,54,17,17.24,18.11,0.64,0.90,4.17,5.89,0.90,19.30,0.86,0.80,6.40,1.79,0.19,0.86,0.28,0.12,0.40
756,1,33,3,21,2,46,5,26,4,0.57,0.15,0.09,0.00,0.00,0.00,33,16,17.02,18.15,0.72,0.88,3.44,4.87,0.91,19.17,0.81,1.00,6.00,1.73,0.23,0.69,0.12,0.12,0.23
591,1,59,7,35,6,81,7,45,6,0.56,0.13,0.12,0.12,0.12,0.25,59,19,18.30,18.86,0.73,0.94,4.64,6.56,0.93,26.46,0.78,0.88,6.12,1.75,0.16,0.76,0.22,0.11,0.33
914,1,47,11,28,9,59,13,33,11,0.56,0.33,0.23,0.00,0.00,0.00,47,16,18.49,19.05,0.80,0.90,4.33,6.12,0.94,31.75,0.85,1.00,6.00,1.73,0.18,0.75,0.18,0.12,0.30
710,1,25,6,13,5,27,7,15,6,0.56,0.40,0.24,0.60,1.80,0.95,25,19,18.93,19.12,0.93,0.95,3.40,4.81,0.98,61.30,0.87,1.00,5.00,1.58,0.33,0.75,0.13,0.00,0.13
565,1,11,1,8,1,13,1,9,1,0.69,0.11,0.09,0.00,0.00,0.00,11,11,11,11,0.85,0.85,2.16,3.05,0.93,17.10,0.89,1.00,1.00,0.71,0.11,0.80,0.33,0.00,0.33
625,1,53,7,35,7,83,9,47,9,0.57,0.19,0.13,0.29,0.57,0.53,53,17,17.55,17.97,0.64,0.88,4.11,5.82,0.90,18.91,0.74,1.00,7.00,1.87,0.15,0.68,0.21,0.13,0.34
733,1,43,3,27,3,62,5,34,5,0.55,0.15,0.07,0.00,0.00,0.00,43,17,17.25,18.21,0.69,0.88,3.86,5.46,0.91,20.22,0.79,1.00,6.00,1.73,0.18,0.73,0.21,0.09,0.29
588,1,42,4,28,4,67,4,35,4,0.52,0.11,0.10,0.12,0.12,0.25,42,14,16.05,16.12,0.63,0.77,3.63,5.13,0.89,16.44,0.80,1.00,8.00,2.00,0.23,0.69,0.14,0.14,0.29
707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1,26,5,17,5,29,5,19,5,0.66,0.26,0.19,0.33,0.33,0.41,26,20,18.45,19.20,0.90,1.00,3.41,4.83,0.97,45.09,0.89,1.00,3.00,1.22,0.16,0.75,0.32,0.11,0.42
779,1,52,11,34,10,90,11,51,10,0.57,0.20,0.21,0.27,0.82,0.64,52,17,17.11,17.67,0.58,0.86,3.88,5.48,0.88,16.03,0.67,0.82,7.36,1.92,0.18,0.57,0.20,0.04,0.24
632,1,67,6,41,6,121,8,65,8,0.54,0.12,0.09,0.00,0.00,0.00,67,17,17.31,17.95,0.55,0.88,4.31,6.09,0.88,16.90,0.63,0.43,4.35,1.47,0.15,0.72,0.14,0.15,0.29
653,1,36,4,22,3,49,4,26,3,0.53,0.12,0.11,0.14,0.14,0.27,36,17,17.19,18.24,0.73,0.90,3.64,5.14,0.92,21.34,0.85,0.86,5.14,1.60,0.23,0.80,0.19,0.12,0.31
678,1,44,7,31,7,77,11,42,11,0.55,0.26,0.16,0.00,0.00,0.00,44,17,16.58,17.54,0.57,0.85,3.55,5.01,0.87,14.64,0.74,0.75,4.50,1.50,0.14,0.78,0.14,0.17,0.31
790,1,49,4,31,4,69,4,37,4,0.54,0.11,0.08,0.00,0.00,0.00,49,18,17.81,18.86,0.71,0.92,4.17,5.90,0.92,22.75,0.84,0.75,4.50,1.50,0.16,0.92,0.22,0.19,0.41
754,1,44,6,26,6,63,9,36,9,0.57,0.25,0.14,0.20,0.40,0.45,44,18,17.82,17.69,0.70,0.93,3.92,5.54,0.91,20.77,0.72,0.90,8.10,2.01,0.25,0.77,0.17,0.11,0.28
870,1,59,7,34,7,103,9,51,9,0.50,0.18,0.12,0.00,0.00,0.00,59,16,17.37,18.50,0.57,0.90,4.11,5.81,0.88,16.74,0.67,0.62,4.92,1.57,0.16,0.77,0.14,0.08,0.22
688,1,36,6,22,5,48,6,26,5,0.54,0.19,0.17,0.00,0.00,0.00,36,17,17.33,18.41,0.75,0.90,3.67,5.20,0.93,22.62,0.85,1.00,4.00,1.41,0.15,0.64,0.31,0.12,0.42
759,1,26,4,19,4,36,4,23,4,0.64,0.17,0.15,0.00,0.00,0.00,26,16,16.49,16.17,0.72,0.80,3.06,4.33,0.91,17.14,0.83,1.00,3.00,1.22,0.13,0.70,0.39,0.00,0.39
753,1,41,5,25,5,56,6,30,6,0.54,0.20,0.12,0.25,0.25,0.35,41,20,17.52,18.78,0.73,0.97,3.87,5.48,0.92,22.57,0.83,1.00,4.00,1.41,0.13,0.64,0.30,0.17,0.47
910,1,51,6,28,6,72,7,38,7,0.53,0.18,0.12,0.00,0.00,0.00,51,17,17.41,17.74,0.71,0.88,4.25,6.01,0.92,23.03,0.74,1.00,6.00,1.73,0.16,0.69,0.18,0.16,0.34
581,1,42,5,24,5,59,5,32,5,0.54,0.16,0.12,0.00,0.00,0.00,42,18,17.45,18.48,0.71,0.93,3.87,5.47,0.92,21.25,0.75,0.83,4.17,1.44,0.16,0.62,0.28,0.06,0.34
574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,1,27,4,16,4,34,5,20,5,0.59,0.25,0.15,0.33,0.67,0.58,27,17,16.90,17.33,0.79,0.85,3.27,4.63,0.93,23.43,0.80,1.00,6.00,1.73,0.30,0.62,0.30,0.00,0.30
665,1,38,6,24,5,59,6,30,5,0.51,0.17,0.16,0.00,0.00,0.00,38,17,16.63,17.31,0.64,0.85,3.50,4.95,0.89,16.41,0.80,0.75,2.25,1.06,0.10,0.87,0.13,0.13,0.27
906,1,48,5,29,5,72,8,37,8,0.51,0.22,0.10,0.00,0.00,0.00,48,16,17.28,17.80,0.67,0.90,4.00,5.66,0.91,19.59,0.78,0.89,7.11,1.89,0.22,0.78,0.16,0.05,0.22
847,1,35,3,21,3,59,4,31,4,0.53,0.13,0.09,0.00,0.00,0.00,35,18,16.40,16.96,0.59,0.85,3.22,4.56,0.87,13.83,0.68,0.67,4.00,1.41,0.19,0.70,0.16,0.16,0.32
890,1,53,7,34,7,75,7,39,7,0.52,0.18,0.13,0.12,0.12,0.25,53,15,17.26,18.07,0.71,0.87,4.33,6.12,0.92,23.32,0.87,1.00,8.00,2.00,0.21,0.81,0.23,0.10,0.33
854,1,40,5,24,5,57,6,28,6,0.49,0.21,0.12,0.33,0.67,0.58,40,18,17.14,17.83,0.70,0.93,3.75,5.30,0.91,20.04,0.86,0.83,4.17,1.44,0.18,0.79,0.21,0.07,0.29
881,1,30,5,19,4,36,5,21,4,0.58,0.19,0.17,0.20,0.20,0.32,30,19,17.84,18.35,0.83,0.95,3.54,5.00,0.95,30.59,0.90,1.00,5.00,1.58,0.24,0.80,0.19,0.10,0.29
907,1,59,7,38,7,90,8,48,8,0.53,0.17,0.12,0.09,0.09,0.21,59,16,17.78,18.36,0.66,0.88,4.40,6.22,0.91,20.82,0.79,0.73,5.82,1.71,0.17,0.86,0.12,0.12,0.25
862,1,28,5,17,4,31,5,18,4,0.58,0.22,0.18,0.00,0.00,0.00,28,19,18.63,18.75,0.90,0.95,3.56,5.03,0.97,50.32,0.94,1.00,3.00,1.22,0.17,1.00,0.17,0.17,0.33
762,1,66,10,43,10,96,10,55,10,0.57,0.18,0.15,0.08,0.08,0.20,66,19,17.96,18.92,0.69,0.94,4.76,6.74,0.92,24.15,0.78,0.92,10.08,2.25,0.20,0.75,0.18,0.13,0.31
715,1,61,11,42,11,81,13,49,13,0.60,0.27,0.18,0.19,0.56,0.53,61,19,18.37,18.41,0.75,0.90,4.79,6.78,0.94,29.58,0.86,0.94,14.06,2.65,0.31,0.84,0.12,0.12,0.24
884,1,52,7,31,7,81,7,43,7,0.53,0.16,0.13,0.12,0.12,0.25,52,17,17.22,17.89,0.64,0.89,4.09,5.78,0.90,18.92,0.72,0.62,3.12,1.25,0.12,0.67,0.16,0.21,0.37
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,1,29,9,21,7,35,11,24,9,0.69,0.38,0.31,0.40,0.80,0.63,29,20,17.94,18.49,0.83,1.00,3.47,4.90,0.95,29.19,0.88,1.00,5.00,1.58,0.21,0.90,0.25,0.04,0.29
594,1,56,6,37,6,93,6,48,6,0.52,0.12,0.11,0.00,0.00,0.00,56,19,17.22,18.07,0.60,0.90,4.11,5.81,0.89,17.59,0.77,0.83,8.33,2.04,0.21,0.81,0.12,0.08,0.21
611,1,33,4,22,4,44,4,27,4,0.61,0.15,0.12,0.00,0.00,0.00,33,17,17.68,18.79,0.75,0.90,3.52,4.97,0.92,21.62,0.81,0.75,4.50,1.50,0.22,0.83,0.11,0.11,0.22
876,1,29,5,19,5,40,7,23,7,0.57,0.30,0.17,0.00,0.00,0.00,29,15,16.63,16.34,0.72,0.85,3.24,4.59,0.91,18.38,0.83,1.00,1.00,0.71,0.04,0.86,0.22,0.09,0.30
527,1,28,2,17,1,37,2,22,1,0.59,0.05,0.07,0.00,0.00,0.00,28,16,17.08,16.84,0.76,0.80,3.25,4.60,0.92,20.32,0.77,0.80,3.20,1.26,0.18,0.75,0.14,0.18,0.32
660,1,52,6,30,6,88,6,46,6,0.52,0.13,0.12,0.00,0.00,0.00,52,19,17.55,16.13,0.59,0.81,3.92,5.54,0.88,16.55,0.65,0.46,2.77,1.18,0.13,0.79,0.17,0.11,0.28
576,1,39,7,30,7,66,12,44,12,0.67,0.27,0.18,0.00,0.00,0.00,39,19,16.56,17.16,0.59,0.88,3.39,4.80,0.87,14.49,0.68,0.88,6.12,1.75,0.16,0.63,0.11,0.14,0.25
775,1,32,6,22,6,41,6,25,6,0.61,0.24,0.19,0.14,0.14,0.27,32,19,17.67,17.36,0.78,0.93,3.53,5.00,0.93,24.17,0.88,0.71,3.57,1.34,0.20,0.89,0.28,0.08,0.36
838,1,19,2,10,2,20,2,11,2,0.55,0.18,0.11,0.00,0.00,0.00,19,19,19.00,19.00,0.95,0.95,3.00,4.25,0.98,75.99,0.91,1.00,2.00,1.00,0.18,0.86,0.18,0.00,0.18
675,1,53,7,35,6,91,8,52,7,0.57,0.13,0.13,0.17,0.33,0.41,53,16,16.66,17.34,0.58,0.86,3.93,5.56,0.88,16.35,0.67,0.75,6.75,1.84,0.17,0.70,0.13,0.13,0.27
820,1,62,12,43,12,105,13,64,13,0.61,0.20,0.19,0.10,0.10,0.22,62,17,17.53,17.97,0.59,0.87,4.28,6.05,0.89,17.86,0.67,0.90,8.10,2.01,0.14,0.66,0.20,0.05,0.25
840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1,35,4,23,4,49,5,31,5,0.63,0.16,0.11,0.00,0.00,0.00,35,18,17.28,16.46,0.71,0.82,3.54,5.00,0.91,19.55,0.74,0.86,5.14,1.60,0.19,0.70,0.23,0.10,0.32
596,1,55,8,36,8,79,9,45,9,0.57,0.20,0.15,0.25,0.25,0.35,55,15,17.46,18.24,0.70,0.87,4.38,6.19,0.92,22.90,0.80,1.00,4.00,1.41,0.09,0.76,0.29,0.07,0.36
878,1,45,5,29,4,78,6,43,5,0.55,0.12,0.11,0.08,0.08,0.20,45,17,16.65,16.29,0.58,0.82,3.60,5.10,0.87,14.99,0.67,0.50,3.00,1.22,0.14,0.65,0.21,0.09,0.30
706,1,51,4,30,4,88,9,47,9,0.53,0.19,0.08,0.08,0.08,0.20,51,18,16.85,17.60,0.58,0.88,3.84,5.44,0.88,15.96,0.64,0.75,6.75,1.84,0.19,0.55,0.11,0.13,0.23
724,1,43,7,25,6,64,7,38,6,0.59,0.16,0.16,0.12,0.12,0.25,43,17,17.46,18.62,0.67,0.93,3.80,5.38,0.90,18.89,0.66,0.75,4.50,1.50,0.16,0.55,0.11,0.08,0.18
561,1,48,2,26,2,77,2,38,2,0.49,0.05,0.04,0.00,0.00,0.00,48,17,16.75,17.35,0.62,0.85,3.87,5.47,0.89,17.34,0.68,1.00,9.00,2.12,0.24,0.50,0.18,0.16,0.34
735,1,43,1,24,1,69,1,32,1,0.46,0.03,0.02,0.00,0.00,0.00,43,17,16.60,17.19,0.62,0.87,3.66,5.18,0.89,16.46,0.75,0.73,5.82,1.71,0.25,0.91,0.12,0.06,0.19
796,1,48,5,26,5,69,5,37,5,0.54,0.14,0.10,0.00,0.00,0.00,48,15,17.08,17.03,0.70,0.83,4.09,5.78,0.91,21.45,0.70,0.83,4.17,1.44,0.14,0.58,0.16,0.11,0.27
605,1,44,6,27,5,66,6,33,5,0.50,0.15,0.14,0.22,0.44,0.47,44,18,17.14,17.73,0.67,0.87,3.83,5.42,0.90,18.80,0.82,1.00,9.00,2.12,0.27,0.67,0.15,0.15,0.30
739,1,35,4,23,4,49,7,29,7,0.59,0.24,0.11,0.00,0.00,0.00,35,16,17.43,17.55,0.71,0.88,3.54,5.00,0.91,19.55,0.79,0.86,5.14,1.60,0.21,0.77,0.24,0.03,0.28
760,1,45,6,28,6,72,6,39,6,0.54,0.15,0.13,0.00,0.00,0.00,45,16,16.88,16.06,0.62,0.80,3.75,5.30,0.89,16.90,0.72,0.50,2.50,1.12,0.13,0.83,0.18,0.18,0.36
860,1,45,6,28,6,67,10,38,10,0.57,0.26,0.13,0.15,0.31,0.39,45,17,16.98,16.37,0.67,0.82,3.89,5.50,0.91,19.29,0.74,0.92,11.08,2.35,0.32,0.69,0.21,0.03,0.24
816,1,31,4,18,4,39,5,22,5,0.56,0.23,0.13,0.17,0.17,0.29,31,19,17.62,17.70,0.79,0.95,3.51,4.96,0.94,25.39,0.82,0.67,2.67,1.15,0.18,0.80,0.14,0.14,0.27
824,1,27,3,18,3,34,3,23,3,0.68,0.13,0.11,0.00,0.00,0.00,27,18,17.34,17.59,0.79,0.90,3.27,4.63,0.93,23.43,0.78,0.83,4.17,1.44,0.22,0.62,0.17,0.17,0.35
711,1,38,2,25,2,51,2,30,2,0.59,0.07,0.05,0.00,0.00,0.00,38,17,17.29,17.87,0.75,0.90,3.76,5.32,0.93,22.82,0.83,1.00,8.00,2.00,0.27,0.70,0.23,0.10,0.33
633,1,41,6,28,6,63,6,40,6,0.63,0.15,0.15,0.00,0.00,0.00,41,17,16.61,16.85,0.65,0.83,3.65,5.17,0.90,17.35,0.70,0.75,4.50,1.50,0.15,0.57,0.33,0.03,0.35
752,1,52,6,36,6,81,7,43,7,0.53,0.16,0.12,0.29,0.57,0.53,52,16,16.80,17.08,0.64,0.86,4.09,5.78,0.90,18.92,0.84,1.00,7.00,1.87,0.16,0.85,0.21,0.09,0.30
899,1,32,5,18,5,43,7,21,7,0.49,0.33,0.16,0.17,0.17,0.29,32,17,16.88,16.49,0.74,0.85,3.45,4.88,0.92,20.79,0.86,0.83,4.17,1.44,0.24,1.00,0.19,0.10,0.29
826,1,48,10,31,9,107,16,59,14,0.55,0.24,0.21,0.11,0.11,0.24,48,16,15.90,17.39,0.45,0.86,3.28,4.64,0.83,11.83,0.53,0.67,4.00,1.41,0.10,0.42,0.15,0.10,0.25
922,1,47,6,30,6,62,6,33,6,0.53,0.18,0.13,0.22,0.44,0.47,47,17,17.73,17.73,0.76,0.87,4.22,5.97,0.93,26.71,0.91,1.00,9.00,2.12,0.27,0.93,0.09,0.15,0.24
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,1,52,7,33,7,70,8,39,8,0.56,0.21,0.13,0.12,0.12,0.25,52,19,18.14,18.51,0.74,0.95,4.39,6.22,0.93,26.37,0.85,0.88,6.12,1.75,0.18,0.84,0.15,0.10,0.26
905,1,49,4,27,4,77,8,34,7,0.44,0.21,0.08,0.00,0.00,0.00,49,17,17.36,17.40,0.64,0.90,3.95,5.58,0.90,18.13,0.79,0.86,5.14,1.60,0.18,0.82,0.15,0.15,0.29
763,1,37,6,24,6,47,7,27,7,0.57,0.26,0.16,0.14,0.14,0.27,37,20,17.97,18.77,0.79,0.95,3.82,5.40,0.94,26.91,0.89,0.86,5.14,1.60,0.22,0.90,0.19,0.15,0.33
784,1,45,3,25,3,64,4,30,4,0.47,0.13,0.07,0.12,0.12,0.25,45,16,17.14,16.93,0.70,0.85,3.98,5.62,0.92,21.33,0.83,1.00,8.00,2.00,0.27,0.80,0.13,0.07,0.20
558,1,49,6,31,6,68,7,39,7,0.57,0.18,0.12,0.11,0.11,0.24,49,18,17.28,17.78,0.72,0.90,4.20,5.94,0.92,23.60,0.79,0.89,7.11,1.89,0.21,0.67,0.21,0.15,0.36
811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,1,39,4,24,3,56,5,31,4,0.55,0.13,0.10,0.00,0.00,0.00,39,18,17.52,17.19,0.70,0.93,3.69,5.21,0.91,19.45,0.77,0.86,5.14,1.60,0.19,0.73,0.13,0.19,0.32
582,1,41,6,27,6,79,9,44,8,0.56,0.18,0.15,0.11,0.11,0.24,41,13,16.43,15.72,0.52,0.73,3.26,4.61,0.85,12.64,0.61,0.78,5.44,1.65,0.16,0.56,0.07,0.09,0.16
855,1,17,1,11,1,22,1,14,1,0.64,0.07,0.06,0.00,0.00,0.00,17,16,15.81,15.66,0.77,0.80,2.56,3.62,0.92,16.09,0.79,0.67,1.33,0.82,0.14,0.75,0.14,0.29,0.43
652,1,36,8,24,8,56,9,29,9,0.52,0.31,0.22,0.20,0.20,0.32,36,18,16.56,16.61,0.64,0.88,3.40,4.81,0.89,15.93,0.83,0.80,3.20,1.26,0.14,0.75,0.24,0.17,0.41
549,1,42,7,24,7,65,9,32,9,0.49,0.28,0.17,0.22,0.44,0.47,42,17,17.26,18.24,0.65,0.92,3.68,5.21,0.90,17.33,0.75,0.78,5.44,1.65,0.22,0.57,0.16,0.12,0.28
552,1,34,5,23,5,49,5,25,5,0.51,0.20,0.15,0.29,0.57,0.53,34,17,16.54,16.86,0.69,0.85,3.43,4.86,0.91,18.00,0.92,1.00,7.00,1.87,0.28,0.92,0.20,0.00,0.20
