subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
171,1,39,6,34,4,50,6,42,4,0.84,0.10,0.15,0.08,0.16,0.28,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.81,0.76,14.44,2.69,0.45,0.80,0.12,0.05,0.17
173,1,39,8,36,7,50,11,41,7,0.82,0.17,0.21,0.04,0.04,0.14,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.88,0.88,19.36,3.11,0.54,0.78,0.07,0.10,0.17
174,1,41,6,37,5,50,6,42,5,0.84,0.12,0.15,0.04,0.04,0.14,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.88,0.88,19.36,3.11,0.52,0.80,0.10,0.07,0.17
175,1,40,7,36,5,50,8,43,5,0.86,0.12,0.17,0.04,0.04,0.14,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,0.81,16.96,2.91,0.49,1.00,0.02,0.12,0.14
182,1,29,7,27,6,50,9,41,6,0.82,0.15,0.24,0.04,0.04,0.14,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.66,0.62,9.85,2.22,0.39,0.75,0.07,0.07,0.15
183,1,37,7,34,6,50,10,42,6,0.84,0.14,0.19,0.04,0.04,0.15,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.81,0.78,14.09,2.65,0.43,0.80,0.12,0.07,0.19
186,1,44,12,38,9,50,14,40,9,0.80,0.23,0.27,0.13,0.39,0.44,44,44,44.00,44.00,0.88,0.88,4.40,6.22,0.97,51.99,0.95,0.96,21.04,3.24,0.55,0.89,0.12,0.07,0.20
189,1,39,8,34,6,50,13,40,7,0.80,0.17,0.21,0.05,0.05,0.16,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.85,0.85,14.45,2.69,0.42,0.73,0.10,0.12,0.23
191,1,31,7,29,6,50,9,40,6,0.80,0.15,0.23,0.04,0.04,0.15,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.72,0.70,11.13,2.36,0.40,0.67,0.15,0.03,0.17
194,1,34,9,31,7,50,9,45,7,0.90,0.16,0.26,0.10,0.19,0.31,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.69,0.76,12.19,2.47,0.36,0.67,0.13,0.07,0.20
