subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
881,1,32,7,20,7,50,11,27,11,0.54,0.41,0.22,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.74,1.00,4.00,1.41,0.15,0.53,0.26,0.04,0.30
907,1,37,12,25,12,50,13,29,13,0.58,0.45,0.32,0.25,0.25,0.35,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.86,1.00,4.00,1.41,0.14,0.79,0.31,0.03,0.34
762,1,38,8,25,8,50,8,28,8,0.56,0.29,0.21,0.33,0.33,0.41,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.89,1.00,3.00,1.22,0.11,0.80,0.32,0.04,0.36
884,1,36,6,25,6,50,6,29,6,0.58,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.86,1.00,4.00,1.41,0.14,0.77,0.28,0.10,0.38
700,1,36,7,21,7,50,7,25,7,0.50,0.28,0.19,0.33,0.33,0.41,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,1.00,3.00,1.22,0.12,0.79,0.16,0.12,0.28
611,1,33,8,21,8,50,10,28,10,0.56,0.36,0.24,1.00,1.00,0.71,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.75,1.00,1.00,0.71,0.04,0.63,0.18,0.11,0.29
660,1,34,6,22,6,50,6,26,6,0.52,0.23,0.18,0.50,0.50,0.50,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.85,1.00,2.00,1.00,0.08,0.80,0.31,0.04,0.35
576,1,34,8,21,8,50,10,27,10,0.54,0.37,0.24,0.40,0.80,0.63,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.78,1.00,5.00,1.58,0.19,0.60,0.19,0.07,0.26
775,1,35,8,21,8,50,10,27,10,0.54,0.37,0.23,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,1.00,4.00,1.41,0.15,0.64,0.22,0.11,0.33
675,1,37,7,23,7,50,8,28,8,0.56,0.29,0.19,0.33,0.67,0.58,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,0.83,4.17,1.44,0.18,0.71,0.25,0.04,0.29
820,1,36,5,23,5,50,5,26,5,0.52,0.19,0.14,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.88,1.00,1.00,0.71,0.04,0.82,0.23,0.08,0.31
878,1,29,6,19,6,50,10,31,10,0.62,0.32,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.61,1.00,2.00,1.00,0.06,0.50,0.26,0.03,0.29
724,1,33,5,21,5,50,5,26,5,0.52,0.19,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.81,1.00,4.00,1.41,0.15,0.64,0.27,0.12,0.38
561,1,28,6,17,6,50,8,26,8,0.52,0.31,0.21,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.65,1.00,2.00,1.00,0.08,0.62,0.19,0.08,0.27
605,1,31,7,21,7,50,7,27,7,0.54,0.26,0.23,0.25,0.25,0.35,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.78,0.75,2.25,1.06,0.11,0.64,0.33,0.00,0.33
760,1,35,3,22,3,50,3,26,3,0.52,0.12,0.09,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.85,1.00,2.00,1.00,0.08,0.73,0.27,0.19,0.46
860,1,36,6,21,6,50,6,25,6,0.50,0.24,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.84,1.00,2.00,1.00,0.08,0.67,0.24,0.20,0.44
824,1,33,5,21,5,50,5,25,5,0.50,0.20,0.15,0.67,1.33,0.82,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.84,1.00,3.00,1.22,0.12,0.71,0.20,0.12,0.32
711,1,40,4,27,4,50,5,32,5,0.64,0.16,0.10,0.00,0.00,0.00,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.84,1.00,3.00,1.22,0.09,0.79,0.22,0.06,0.28
633,1,36,6,23,6,50,6,28,6,0.56,0.21,0.17,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.82,1.00,4.00,1.41,0.14,0.67,0.25,0.07,0.32
752,1,30,6,19,6,50,9,27,9,0.54,0.33,0.20,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.70,1.00,1.00,0.71,0.04,0.59,0.30,0.04,0.33
826,1,35,7,25,7,50,10,31,10,0.62,0.32,0.20,0.25,0.25,0.35,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.81,1.00,4.00,1.41,0.13,0.68,0.19,0.06,0.26
795,1,35,6,25,6,50,7,32,7,0.64,0.22,0.17,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.75,2.25,1.06,0.09,0.60,0.28,0.12,0.41
