filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
334.txt,1,34,4,31,3,50,6,41,3,0.82,0.07,0.12,0.04,0.04,0.14,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.76,0.79,15.04,2.74,0.46,0.82,0.10,0.00,0.10
336.txt,1,35,9,30,8,50,12,40,8,0.80,0.20,0.26,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.75,0.65,7.12,1.89,0.28,0.69,0.15,0.10,0.25
337.txt,1,38,9,35,8,50,11,43,9,0.86,0.21,0.24,0.04,0.04,0.14,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.81,0.81,17.93,2.99,0.51,0.73,0.05,0.07,0.12
339.txt,1,31,3,28,2,50,5,44,3,0.88,0.07,0.10,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,0.61,8.52,2.06,0.32,0.64,0.09,0.02,0.11
340.txt,1,25,4,20,1,50,6,36,1,0.72,0.03,0.16,0.00,0.00,0.00,25,25,25.00,25.00,0.50,0.50,2.50,3.54,0.82,9.59,0.56,0.50,4.00,1.41,0.22,0.54,0.14,0.00,0.14
342.txt,1,35,8,31,7,50,10,40,9,0.80,0.23,0.23,0.05,0.05,0.15,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.78,0.73,11.64,2.41,0.40,0.75,0.07,0.07,0.15
343.txt,1,28,2,24,1,50,8,36,2,0.72,0.06,0.07,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.67,0.69,7.56,1.94,0.31,0.71,0.08,0.00,0.08
344.txt,1,36,10,31,9,50,15,40,10,0.80,0.25,0.28,0.09,0.17,0.29,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.78,0.74,12.57,2.51,0.42,0.75,0.10,0.03,0.12
345.txt,1,35,11,32,10,50,16,43,12,0.86,0.28,0.31,0.04,0.04,0.14,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.74,0.69,12.46,2.50,0.42,0.79,0.05,0.02,0.07
346.txt,1,31,2,27,1,50,3,42,1,0.84,0.02,0.06,0.05,0.05,0.15,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,0.71,10.71,2.31,0.36,0.58,0.12,0.00,0.12
