subjectcode,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
162,1,33,5,29,4,50,9,40,6,0.80,0.15,0.15,0.04,0.04,0.14,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.72,0.75,13.50,2.60,0.45,0.56,0.10,0.05,0.15
163,1,31,7,25,4,50,14,39,6,0.78,0.15,0.23,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,0.61,10.32,2.27,0.44,0.57,0.10,0.00,0.10
164,1,27,6,25,5,50,14,43,8,0.86,0.19,0.22,0.07,0.15,0.27,27,27,27.00,27.00,0.54,0.54,2.70,3.82,0.84,10.79,0.58,0.63,10.70,2.31,0.40,0.40,0.09,0.02,0.12
165,1,36,7,29,4,50,11,38,5,0.76,0.13,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.70,11.13,2.36,0.42,0.86,0.16,0.03,0.18
166,1,32,7,29,6,50,11,43,7,0.86,0.16,0.22,0.04,0.04,0.15,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.67,0.57,7.35,1.92,0.30,0.70,0.19,0.05,0.23
167,1,36,7,32,6,50,13,42,8,0.84,0.19,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.76,0.74,12.57,2.51,0.40,0.67,0.12,0.05,0.17
170,1,30,4,28,3,50,9,44,4,0.88,0.09,0.13,0.00,0.00,0.00,30,30,30.00,30.00,0.60,0.60,3.00,4.24,0.87,13.01,0.64,0.61,8.52,2.06,0.32,0.45,0.09,0.11,0.20
173,1,34,6,32,5,50,8,43,5,0.86,0.12,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.74,0.70,13.37,2.59,0.44,0.78,0.09,0.05,0.14
174,1,31,4,30,3,50,10,44,5,0.88,0.11,0.13,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.68,0.70,13.37,2.59,0.43,0.50,0.07,0.05,0.11
175,1,29,6,25,5,50,12,41,7,0.82,0.17,0.21,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.61,0.52,6.26,1.77,0.29,0.64,0.07,0.02,0.10
176,1,28,6,25,4,50,15,40,7,0.80,0.17,0.21,0.04,0.04,0.15,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.62,0.61,8.52,2.06,0.35,0.58,0.07,0.05,0.12
177,1,39,7,34,5,50,13,41,8,0.82,0.20,0.18,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.83,0.85,14.45,2.69,0.41,0.67,0.12,0.10,0.22
178,1,37,9,32,8,50,13,40,10,0.80,0.25,0.24,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.80,0.79,11.84,2.43,0.38,0.69,0.12,0.07,0.20
179,1,40,10,35,9,50,12,41,11,0.82,0.27,0.25,0.12,0.38,0.43,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.85,0.79,15.04,2.74,0.46,0.91,0.10,0.05,0.15
182,1,35,11,28,5,50,12,37,5,0.74,0.14,0.31,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.76,0.67,9.33,2.16,0.38,0.86,0.05,0.16,0.22
187,1,32,6,31,5,50,13,44,7,0.88,0.16,0.19,0.00,0.00,0.00,32,32,32.00,32.00,0.64,0.64,3.20,4.53,0.89,14.89,0.70,0.69,12.46,2.50,0.41,0.64,0.07,0.02,0.09
188,1,37,12,29,7,50,13,40,7,0.80,0.17,0.32,0.12,0.36,0.42,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.72,0.68,11.56,2.40,0.42,0.75,0.10,0.05,0.15
191,1,28,6,22,4,50,14,39,7,0.78,0.18,0.21,0.00,0.00,0.00,28,28,28.00,28.00,0.56,0.56,2.80,3.96,0.85,11.46,0.56,0.59,7.68,1.96,0.33,0.45,0.08,0.03,0.10
194,1,37,7,33,6,50,9,45,7,0.90,0.16,0.19,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.73,0.63,10.70,2.31,0.38,0.71,0.20,0.04,0.24
196,1,38,7,34,5,50,11,41,6,0.82,0.15,0.18,0.00,0.00,0.00,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.83,0.86,15.43,2.78,0.44,0.82,0.07,0.10,0.17
197,1,34,7,30,6,50,14,38,7,0.76,0.18,0.21,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.79,0.84,13.47,2.60,0.42,0.62,0.11,0.05,0.16
198,1,37,10,34,9,50,12,45,10,0.90,0.22,0.27,0.08,0.16,0.28,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.76,0.68,11.56,2.40,0.38,0.62,0.16,0.11,0.27
199,1,41,8,38,7,50,11,45,8,0.90,0.18,0.20,0.04,0.04,0.14,41,41,41.00,41.00,0.82,0.82,4.10,5.80,0.95,33.49,0.84,0.88,18.38,3.03,0.47,0.71,0.16,0.11,0.27
200,1,34,4,29,3,50,5,43,3,0.86,0.07,0.12,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.67,0.70,13.37,2.59,0.44,0.62,0.07,0.07,0.14
203,1,40,3,38,3,50,3,46,3,0.92,0.07,0.07,0.12,0.36,0.42,40,40,40.00,40.00,0.80,0.80,4.00,5.66,0.94,29.79,0.83,0.84,17.64,2.97,0.46,0.82,0.11,0.07,0.17
204,1,36,7,32,5,50,11,44,8,0.88,0.18,0.19,0.00,0.00,0.00,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.73,0.67,8.00,2.00,0.27,0.70,0.18,0.11,0.30
205,1,33,5,30,4,50,13,41,7,0.82,0.17,0.15,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.73,0.86,16.41,2.86,0.46,0.62,0.12,0.02,0.15
206,1,33,8,30,7,50,12,43,8,0.86,0.19,0.24,0.00,0.00,0.00,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.70,0.67,10.67,2.31,0.37,0.55,0.14,0.05,0.19
208,1,31,5,26,4,50,9,37,5,0.74,0.14,0.16,0.00,0.00,0.00,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.70,0.72,9.39,2.17,0.35,0.60,0.11,0.00,0.11
209,1,36,10,32,9,50,12,45,10,0.90,0.22,0.28,0.07,0.15,0.27,36,36,36.00,36.00,0.72,0.72,3.60,5.09,0.92,20.23,0.71,0.63,10.70,2.31,0.38,0.80,0.11,0.04,0.16
211,1,34,6,30,5,50,9,40,6,0.80,0.15,0.18,0.00,0.00,0.00,34,34,34.00,34.00,0.68,0.68,3.40,4.81,0.90,17.23,0.75,0.75,11.25,2.37,0.38,0.60,0.17,0.05,0.23
213,1,29,5,26,4,50,9,45,6,0.90,0.13,0.17,0.00,0.00,0.00,29,29,29.00,29.00,0.58,0.58,2.90,4.10,0.86,12.20,0.58,0.50,7.00,1.87,0.31,0.57,0.09,0.09,0.18
215,1,31,9,29,8,50,12,45,9,0.90,0.20,0.29,0.08,0.17,0.29,31,31,31.00,31.00,0.62,0.62,3.10,4.38,0.88,13.90,0.64,0.58,8.17,2.02,0.31,0.62,0.13,0.09,0.22
216,1,37,5,33,4,50,8,42,5,0.84,0.12,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.79,0.81,17.93,2.99,0.52,0.67,0.10,0.02,0.12
218,1,22,6,19,5,50,21,35,10,0.70,0.29,0.27,0.07,0.07,0.19,22,22,22.00,22.00,0.44,0.44,2.20,3.11,0.79,8.10,0.54,0.57,4.57,1.51,0.23,0.41,0.09,0.03,0.11
