filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\554.txt,1,37,3,23,3,50,3,27,3,0.54,0.11,0.08,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.85,0.83,4.17,1.44,0.19,0.82,0.19,0.15,0.33
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\713.txt,1,35,3,21,3,50,5,25,5,0.50,0.20,0.09,0.17,0.17,0.29,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.84,0.67,2.67,1.15,0.16,0.82,0.16,0.16,0.32
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\613.txt,1,38,4,21,4,50,5,26,5,0.52,0.19,0.11,0.17,0.17,0.29,38,38,38.00,38.00,0.76,0.76,3.80,5.37,0.93,24.22,0.81,1.00,6.00,1.73,0.23,0.83,0.19,0.04,0.23
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\911.txt,1,35,9,22,7,50,11,32,9,0.64,0.28,0.26,0.25,0.50,0.50,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.69,1.00,8.00,2.00,0.25,0.56,0.16,0.03,0.19
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\872.txt,1,35,4,22,4,50,5,28,5,0.56,0.18,0.11,0.00,0.00,0.00,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.79,1.00,2.00,1.00,0.07,0.82,0.29,0.11,0.39
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\808.txt,1,37,5,20,5,50,5,24,5,0.48,0.21,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.83,0.67,1.33,0.82,0.08,0.85,0.21,0.12,0.33
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\875.txt,1,35,4,19,4,50,5,23,5,0.46,0.22,0.11,0.20,0.20,0.32,35,35,35.00,35.00,0.70,0.70,3.50,4.95,0.91,18.63,0.83,1.00,5.00,1.58,0.22,0.75,0.13,0.09,0.22
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\829.txt,1,37,5,23,5,50,6,28,6,0.56,0.21,0.14,0.00,0.00,0.00,37,37,37.00,37.00,0.74,0.74,3.70,5.23,0.92,22.07,0.82,1.00,4.00,1.41,0.14,0.80,0.29,0.00,0.29
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\827.txt,1,39,4,24,3,50,6,27,4,0.54,0.15,0.10,0.00,0.00,0.00,39,39,39.00,39.00,0.78,0.78,3.90,5.52,0.94,26.75,0.89,0.86,5.14,1.60,0.22,0.83,0.22,0.07,0.30
U:\GitHub\StudyLanguage\src\..\data\indiv_files_truncated\STAT_C_EN_corrected\4a\507.txt,1,33,3,19,3,50,3,25,3,0.50,0.12,0.09,0.11,0.11,0.24,33,33,33.00,33.00,0.66,0.66,3.30,4.67,0.89,16.00,0.76,0.67,4.00,1.41,0.24,0.80,0.08,0.16,0.24
